index,date,gap_pct,pre_auction_range_pct,range20_pct,p1515,cas_close,auction_move,auction_move_pct,signal_time,side,score_lo,score_mid,score_hi,verdict,k0_entry,k1_entry,k2_entry,k0_net1515,k1_net1515,k2_net1515,k0_netsettle,k1_netsettle,k2_netsettle
NIFTY,2026-08-04,-0.2841654456432585,1.1170301045583924,0.78,24463.45,24614.9,151.45000000000073,0.6190868417986862,13:40,PE,0.44730012793686386,0.4421417615291526,0.43748150592426255,GO,47.46064406903315,25.914592420334884,12.456257443514914,-45.688562480919934,-62.57144972218745,-79.63360128432068,-101.04252144587616,-101.89289311015483,-103.85913912393173
NIFTY,2026-08-11,-0.03538915871428294,0.6006079324193943,0.67,24450.25,24471.7,21.450000000000728,0.08772916432347616,,,,,,no signal,,,,,,,,,
NIFTY,2026-08-18,-0.26268494481764826,0.4264392324093937,0.64,24166.35,24154.9,-11.44999999999709,-0.04737993118529314,,,,,,no signal,,,,,,,,,
NIFTY,2026-08-25,-0.1787848821485527,0.598120016959137,0.58,24260.05,24334.55,74.5,0.3070892269389387,14:45,CE,0.4498334319365891,0.4446693552467794,0.4400034713220306,GO,26.767011083400575,5.894709002869604,1.5,122.85553226857844,230.57534560801395,47.436425027353835,391.61970701513854,1214.3678619665434,1602.4999999999636
SENSEX,2026-08-06,0.19009684274824412,0.3556441617581421,0.75,78785.62,78954.76,169.13999999999942,0.21468384712844732,,,,,,no signal,,,,,,,,,
SENSEX,2026-08-13,0.18669592715319094,0.5805772768838965,0.75,77861.48,78079.96,218.48000000001048,0.2806008824903027,14:05,PE,0.334164403257866,0.32953284633985974,0.32536724670390155,LEAN,74.96903234617639,38.789812935199734,17.54685441977017,-79.68876699520744,-89.94717565897015,-78.43300049987901,-101.31632583582635,-102.51320608525747,-105.39174987503024
SENSEX,2026-08-20,0.7265275320349929,0.29832789993862097,0.75,77485.29,77537.72,52.43000000000757,0.06766445605353942,12:40,CE,0.11830078152066402,0.11613925397589497,0.11421163853475777,NO,70.49004329815216,36.071609706628806,16.155608262073656,-75.40488926775775,-89.21007198863352,-76.68400945687888,-101.39879618736481,-102.69748200284164,-105.82899763578028
