ts,offset,side,strike,spot,close,volume,oi,iv
2026-09-10 09:20:00,ATM+1,PE,74900.0,74753.81,255.4,6553340,1841540,22.08459
2026-09-10 09:20:00,ATM+2,PE,75000.0,74753.81,322.35,3813760,2198300,22.107929
2026-09-10 09:20:00,ATM+3,PE,75100.0,74753.81,398.35,2309400,687920,22.359324
2026-09-10 09:25:00,ATM-4,CE,74400.0,74783.35,446.9,151820,102660,24.531141
2026-09-10 09:25:00,ATM-3,CE,74500.0,74783.35,369.0,618500,496840,24.178554
2026-09-10 09:25:00,ATM-2,CE,74600.0,74783.35,296.65,875680,455840,23.710584
2026-09-10 09:25:00,ATM-1,CE,74700.0,74783.35,234.95,2348120,1431960,23.678547
2026-09-10 09:25:00,ATM,CE,74800.0,74783.35,178.6,4381860,3521460,23.273147
2026-09-10 09:25:00,ATM+1,CE,74900.0,74783.35,135.25,3486240,3527000,23.435639
2026-09-10 09:25:00,ATM+2,CE,75000.0,74783.35,100.8,5477500,6307520,23.700814
2026-09-10 09:25:00,ATM+3,CE,75100.0,74783.35,73.25,3230840,3377900,23.908589
2026-09-10 09:25:00,ATM-4,PE,74400.0,74783.35,54.85,3490720,2190740,23.921985
2026-09-10 09:25:00,ATM-3,PE,74500.0,74783.35,76.95,6098380,4603420,23.651893
2026-09-10 09:25:00,ATM-2,PE,74600.0,74783.35,105.55,5105040,2584520,23.367602
2026-09-10 09:25:00,ATM-1,PE,74700.0,74783.35,144.25,5101260,3236420,23.409344
2026-09-10 09:25:00,ATM,PE,74800.0,74783.35,189.35,5322220,3593760,23.192959
2026-09-10 09:25:00,ATM+1,PE,74900.0,74783.35,244.95,3348920,1704900,23.217655
2026-09-10 09:25:00,ATM+2,PE,75000.0,74783.35,309.8,2076560,2086180,23.369599
2026-09-10 09:25:00,ATM+3,PE,75100.0,74783.35,383.25,757820,705860,23.695159
2026-09-10 09:30:00,ATM-4,CE,74400.0,74766.57,437.95,139260,118780,25.42171
2026-09-10 09:30:00,ATM-3,CE,74500.0,74766.57,358.65,354340,579340,24.614757
2026-09-10 09:30:00,ATM-2,CE,74600.0,74766.57,289.25,776380,518900,24.356783
2026-09-10 09:30:00,ATM-1,CE,74700.0,74766.57,226.55,1522460,1671000,23.993319
2026-09-10 09:30:00,ATM,CE,74800.0,74766.57,172.3,3360940,3869220,23.668848
2026-09-10 09:30:00,ATM+1,CE,74900.0,74766.57,130.1,3690460,3670500,23.804749
2026-09-10 09:30:00,ATM+2,CE,75000.0,74766.57,96.65,4055600,6609180,24.043535
2026-09-10 09:30:00,ATM+3,CE,75100.0,74766.57,69.45,4410060,3454140,24.142598
2026-09-10 09:30:00,ATM-4,PE,74400.0,74766.57,56.15,2938440,2232380,23.694515
2026-09-10 09:30:00,ATM-3,PE,74500.0,74766.57,79.0,4478680,4711720,23.425592
2026-09-10 09:30:00,ATM-2,PE,74600.0,74766.57,108.35,5570360,2747040,23.10982
2026-09-10 09:30:00,ATM-1,PE,74700.0,74766.57,146.0,5054180,3324300,22.860512
2026-09-10 09:30:00,ATM,PE,74800.0,74766.57,192.5,5218000,3644580,22.644741
2026-09-10 09:30:00,ATM+1,PE,74900.0,74766.57,249.6,4201720,1681580,22.650816
2026-09-10 09:30:00,ATM+2,PE,75000.0,74766.57,315.95,2097860,2060260,22.76288
2026-09-10 09:30:00,ATM+3,PE,75100.0,74766.57,390.0,1268340,673420,22.893307
2026-09-10 09:35:00,ATM-4,CE,74300.0,74734.75,491.35,76520,76180,25.525132
2026-09-10 09:35:00,ATM-3,CE,74400.0,74734.75,408.0,263000,129640,24.679329
2026-09-10 09:35:00,ATM-2,CE,74500.0,74734.75,332.65,512240,607880,24.261633
2026-09-10 09:35:00,ATM-1,CE,74600.0,74734.75,265.0,1150460,576940,23.962159
2026-09-10 09:35:00,ATM,CE,74700.0,74734.75,205.0,2550500,1844520,23.636228
2026-09-10 09:35:00,ATM+1,CE,74800.0,74734.75,154.9,2496060,4315180,23.494319
2026-09-10 09:35:00,ATM+2,CE,74900.0,74734.75,116.1,3060420,3770300,23.71645
2026-09-10 09:35:00,ATM+3,CE,75000.0,74734.75,85.75,2683860,6961900,24.032957
2026-09-10 09:35:00,ATM-4,PE,74300.0,74734.75,44.3,1864680,2202080,24.124318
2026-09-10 09:35:00,ATM-3,PE,74400.0,74734.75,62.45,3052740,2461320,23.730064
2026-09-10 09:35:00,ATM-2,PE,74500.0,74734.75,87.0,3596660,5065600,23.411756
2026-09-10 09:35:00,ATM-1,PE,74600.0,74734.75,118.95,3358340,3036620,23.130479
2026-09-10 09:35:00,ATM,PE,74700.0,74734.75,160.65,3492160,3747440,23.059249
2026-09-10 09:35:00,ATM+1,PE,74800.0,74734.75,209.95,2227880,3960460,22.838185
2026-09-10 09:35:00,ATM+2,PE,74900.0,74734.75,270.8,1148240,1766060,22.97866
2026-09-10 09:35:00,ATM+3,PE,75000.0,74734.75,341.15,601800,2200260,23.327332
2026-09-10 09:40:00,ATM-4,CE,74300.0,74747.74,497.35,84980,81080,24.802106
2026-09-10 09:40:00,ATM-3,CE,74400.0,74747.74,416.7,314920,141720,24.652173
2026-09-10 09:40:00,ATM-2,CE,74500.0,74747.74,337.75,629240,681420,23.843148
2026-09-10 09:40:00,ATM-1,CE,74600.0,74747.74,267.85,1394080,645900,23.419538
2026-09-10 09:40:00,ATM,CE,74700.0,74747.74,205.8,2945460,2124420,22.997593
2026-09-10 09:40:00,ATM+1,CE,74800.0,74747.74,155.7,3010680,4758860,23.001048
2026-09-10 09:40:00,ATM+2,CE,74900.0,74747.74,115.7,3343280,3977560,23.177018
2026-09-10 09:40:00,ATM+3,CE,75000.0,74747.74,86.1,3349880,7472300,23.686203
2026-09-10 09:40:00,ATM-4,PE,74300.0,74747.74,41.0,2161500,2304520,24.067344
2026-09-10 09:40:00,ATM-3,PE,74400.0,74747.74,57.7,3388900,2600860,23.579816
2026-09-10 09:40:00,ATM-2,PE,74500.0,74747.74,82.15,3858940,5388660,23.417502
2026-09-10 09:40:00,ATM-1,PE,74600.0,74747.74,111.4,3767060,3075240,22.917097
2026-09-10 09:40:00,ATM,PE,74700.0,74747.74,151.1,4017720,3900360,22.748671
2026-09-10 09:40:00,ATM+1,PE,74800.0,74747.74,200.25,2545040,3921120,22.656221
2026-09-10 09:40:00,ATM+2,PE,74900.0,74747.74,258.75,1395600,1688940,22.611802
2026-09-10 09:40:00,ATM+3,PE,75000.0,74747.74,327.7,750060,2177180,22.849617
2026-09-10 09:45:00,ATM-4,CE,74400.0,74792.5,450.9,101020,145960,24.668102
2026-09-10 09:45:00,ATM-3,CE,74500.0,74792.5,371.45,515240,689920,24.220533
2026-09-10 09:45:00,ATM-2,CE,74600.0,74792.5,301.6,691240,668520,24.249759
2026-09-10 09:45:00,ATM-1,CE,74700.0,74792.5,235.55,2027240,2227720,23.742446
2026-09-10 09:45:00,ATM,CE,74800.0,74792.5,180.45,3754760,5023740,23.598898
2026-09-10 09:45:00,ATM+1,CE,74900.0,74792.5,135.4,2343780,4125960,23.631922
2026-09-10 09:45:00,ATM+2,CE,75000.0,74792.5,100.95,3872860,7593580,23.971446
2026-09-10 09:45:00,ATM+3,CE,75100.0,74792.5,72.25,2086120,3803840,24.05499
2026-09-10 09:45:00,ATM-4,PE,74400.0,74792.5,50.05,2103860,2778620,24.034552
2026-09-10 09:45:00,ATM-3,PE,74500.0,74792.5,71.5,3582020,5723300,23.822236
2026-09-10 09:45:00,ATM-2,PE,74600.0,74792.5,97.6,2434620,3401080,23.317597
2026-09-10 09:45:00,ATM-1,PE,74700.0,74792.5,132.2,3025740,4351560,22.960712
2026-09-10 09:45:00,ATM,PE,74800.0,74792.5,176.75,3205440,4311320,22.79117
2026-09-10 09:45:00,ATM+1,PE,74900.0,74792.5,232.75,1252640,1817520,22.944251
2026-09-10 09:45:00,ATM+2,PE,75000.0,74792.5,298.5,990800,2274620,23.262162
2026-09-10 09:45:00,ATM+3,PE,75100.0,74792.5,374.85,234960,714180,24.071121
2026-09-10 09:50:00,ATM-4,CE,74400.0,74825.56,468.65,140080,133500,23.019708
2026-09-10 09:50:00,ATM-3,CE,74500.0,74825.56,387.3,592180,587300,22.870415
2026-09-10 09:50:00,ATM-2,CE,74600.0,74825.56,314.2,808280,589060,22.971845
2026-09-10 09:50:00,ATM-1,CE,74700.0,74825.56,247.05,2321900,1876960,22.783856
2026-09-10 09:50:00,ATM,CE,74800.0,74825.56,188.65,4688380,4540320,22.623761
2026-09-10 09:50:00,ATM+1,CE,74900.0,74825.56,141.1,3664020,4042560,22.695342
2026-09-10 09:50:00,ATM+2,CE,75000.0,74825.56,104.8,5754540,7154180,23.088596
2026-09-10 09:50:00,ATM+3,CE,75100.0,74825.56,75.8,3094780,3831340,23.394545
2026-09-10 09:50:00,ATM-4,PE,74400.0,74825.56,48.5,2012200,2993080,25.112109
2026-09-10 09:50:00,ATM-3,PE,74500.0,74825.56,67.9,3512400,6169880,24.755021
2026-09-10 09:50:00,ATM-2,PE,74600.0,74825.56,93.6,2725540,3887540,24.440487
2026-09-10 09:50:00,ATM-1,PE,74700.0,74825.56,125.65,3003320,4736860,24.021292
2026-09-10 09:50:00,ATM,PE,74800.0,74825.56,168.1,3606360,4956200,23.924107
2026-09-10 09:50:00,ATM+1,PE,74900.0,74825.56,220.95,1801840,2126220,24.061261
2026-09-10 09:50:00,ATM+2,PE,75000.0,74825.56,285.6,1196380,2456300,24.666678
2026-09-10 09:50:00,ATM+3,PE,75100.0,74825.56,357.05,349560,760560,25.205199
2026-09-10 09:55:00,ATM-4,CE,74400.0,74780.88,437.6,99520,127720,24.297595
2026-09-10 09:55:00,ATM-3,CE,74500.0,74780.88,360.7,388500,590640,24.238025
2026-09-10 09:55:00,ATM-2,CE,74600.0,74780.88,286.2,591220,564340,23.509574
2026-09-10 09:55:00,ATM-1,CE,74700.0,74780.88,222.2,1652640,1801440,23.213172
2026-09-10 09:55:00,ATM,CE,74800.0,74780.88,167.6,3660240,4517920,23.01507
2026-09-10 09:55:00,ATM+1,CE,74900.0,74780.88,124.5,2839540,4216820,23.145881
2026-09-10 09:55:00,ATM+2,CE,75000.0,74780.88,92.0,4843380,7375880,23.572308
2026-09-10 09:55:00,ATM+3,CE,75100.0,74780.88,66.0,2454860,3780560,23.865717
2026-09-10 09:55:00,ATM-4,PE,74400.0,74780.88,51.8,1909680,3126260,24.277445
2026-09-10 09:55:00,ATM-3,PE,74500.0,74780.88,73.35,3579980,6406800,23.973112
2026-09-10 09:55:00,ATM-2,PE,74600.0,74780.88,100.5,2727680,3949020,23.510368
2026-09-10 09:55:00,ATM-1,PE,74700.0,74780.88,136.1,3126200,4742760,23.161028
2026-09-10 09:55:00,ATM,PE,74800.0,74780.88,181.5,3939640,5271380,22.964763
2026-09-10 09:55:00,ATM+1,PE,74900.0,74780.88,238.45,1908480,2200780,23.101603
2026-09-10 09:55:00,ATM+2,PE,75000.0,74780.88,305.0,1411620,2465600,23.385046
2026-09-10 09:55:00,ATM+3,PE,75100.0,74780.88,382.75,324840,704000,24.27942
2026-09-10 10:00:00,ATM-4,CE,74400.0,74765.28,415.75,114980,142860,22.707816
2026-09-10 10:00:00,ATM-3,CE,74500.0,74765.28,339.3,418260,707440,22.820069
2026-09-10 10:00:00,ATM-2,CE,74600.0,74765.28,268.05,688420,668340,22.554997
2026-09-10 10:00:00,ATM-1,CE,74700.0,74765.28,205.0,1699560,2160120,22.275176
2026-09-10 10:00:00,ATM,CE,74800.0,74765.28,154.15,3480600,5252680,22.399284
2026-09-10 10:00:00,ATM+1,CE,74900.0,74765.28,114.0,3285740,4338620,22.713315
2026-09-10 10:00:00,ATM+2,CE,75000.0,74765.28,84.6,4194080,8225240,23.365884
2026-09-10 10:00:00,ATM+3,CE,75100.0,74765.28,59.85,3436760,3885500,23.630417
2026-09-10 10:00:00,ATM-4,PE,74400.0,74765.28,54.1,2463120,3101260,24.289446
2026-09-10 10:00:00,ATM-3,PE,74500.0,74765.28,77.25,4211140,6316760,24.099403
2026-09-10 10:00:00,ATM-2,PE,74600.0,74765.28,106.35,3405840,3662440,23.750484
2026-09-10 10:00:00,ATM-1,PE,74700.0,74765.28,144.05,4110120,4536920,23.499028
2026-09-10 10:00:00,ATM,PE,74800.0,74765.28,192.25,4185360,4867260,23.483624
2026-09-10 10:00:00,ATM+1,PE,74900.0,74765.28,252.6,2553680,1848340,23.912645
2026-09-10 10:00:00,ATM+2,PE,75000.0,74765.28,323.15,1682260,2398460,24.663904
2026-09-10 10:00:00,ATM+3,PE,75100.0,74765.28,399.05,692800,649880,25.215295
2026-09-10 10:05:00,ATM-4,CE,74300.0,74716.42,476.7,97640,79200,26.75408
2026-09-10 10:05:00,ATM-3,CE,74400.0,74716.42,394.2,292660,151180,25.835903
2026-09-10 10:05:00,ATM-2,CE,74500.0,74716.42,321.45,696180,694220,25.594169
2026-09-10 10:05:00,ATM-1,CE,74600.0,74716.42,251.05,1415500,697260,24.682156
2026-09-10 10:05:00,ATM,CE,74700.0,74716.42,191.0,3118480,2298520,24.136712
2026-09-10 10:05:00,ATM+1,CE,74800.0,74716.42,141.25,3425440,5452400,23.808446
2026-09-10 10:05:00,ATM+2,CE,74900.0,74716.42,104.45,3443020,4406120,24.060446
2026-09-10 10:05:00,ATM+3,CE,75000.0,74716.42,76.6,4077800,8324280,24.491798
2026-09-10 10:05:00,ATM-4,PE,74300.0,74716.42,41.75,2565620,2725260,23.987757
2026-09-10 10:05:00,ATM-3,PE,74400.0,74716.42,59.75,3387120,3178460,23.551121
2026-09-10 10:05:00,ATM-2,PE,74500.0,74716.42,83.55,4792160,6329280,23.057712
2026-09-10 10:05:00,ATM-1,PE,74600.0,74716.42,116.45,4408480,3697780,22.805073
2026-09-10 10:05:00,ATM,PE,74700.0,74716.42,156.5,4467740,4609780,22.341551
2026-09-10 10:05:00,ATM+1,PE,74800.0,74716.42,207.65,3538920,4885680,22.109497
2026-09-10 10:05:00,ATM+2,PE,74900.0,74716.42,269.75,1766380,1841400,22.082268
2026-09-10 10:05:00,ATM+3,PE,75000.0,74716.42,344.0,1340340,2468240,22.620372
2026-09-10 10:10:00,ATM-4,CE,74300.0,74687.84,467.85,48040,104740,29.450227
2026-09-10 10:10:00,ATM-3,CE,74400.0,74687.84,384.55,106920,189440,27.881471
2026-09-10 10:10:00,ATM-2,CE,74500.0,74687.84,315.35,434680,799200,27.691852
2026-09-10 10:10:00,ATM-1,CE,74600.0,74687.84,241.7,785400,932300,25.921812
2026-09-10 10:10:00,ATM,CE,74700.0,74687.84,182.75,2127180,2845180,25.169664
2026-09-10 10:10:00,ATM+1,CE,74800.0,74687.84,136.05,2559420,5929060,24.93239
2026-09-10 10:10:00,ATM+2,CE,74900.0,74687.84,100.15,1906520,4553960,25.037371
2026-09-10 10:10:00,ATM+3,CE,75000.0,74687.84,73.2,3152560,8797120,25.370687
2026-09-10 10:10:00,ATM-4,PE,74300.0,74687.84,40.8,2021440,2756660,22.926405
2026-09-10 10:10:00,ATM-3,PE,74400.0,74687.84,60.2,2224280,3091840,22.626609
2026-09-10 10:10:00,ATM-2,PE,74500.0,74687.84,85.85,4267060,6183620,22.227079
2026-09-10 10:10:00,ATM-1,PE,74600.0,74687.84,115.8,3449940,3682120,21.30208
2026-09-10 10:10:00,ATM,PE,74700.0,74687.84,160.45,3706760,4382900,21.141644
2026-09-10 10:10:00,ATM+1,PE,74800.0,74687.84,212.15,2923700,4312560,20.551975
2026-09-10 10:10:00,ATM+2,PE,74900.0,74687.84,272.8,1345880,1551860,19.704908
2026-09-10 10:10:00,ATM+3,PE,75000.0,74687.84,349.25,1041900,2280920,19.812926
2026-09-10 10:15:00,ATM-4,CE,74400.0,74756.21,424.0,130660,172460,26.169939
2026-09-10 10:15:00,ATM-3,CE,74500.0,74756.21,346.7,455680,728620,25.634005
2026-09-10 10:15:00,ATM-2,CE,74600.0,74756.21,272.15,980420,899460,24.555113
2026-09-10 10:15:00,ATM-1,CE,74700.0,74756.21,209.0,2142440,3029500,24.057937
2026-09-10 10:15:00,ATM,CE,74800.0,74756.21,156.05,4164600,5790140,23.770769
2026-09-10 10:15:00,ATM+1,CE,74900.0,74756.21,115.6,4267120,4537320,23.969464
2026-09-10 10:15:00,ATM+2,CE,75000.0,74756.21,83.85,4324020,8602360,24.224436
2026-09-10 10:15:00,ATM+3,CE,75100.0,74756.21,59.9,4277480,4093640,24.567865
2026-09-10 10:15:00,ATM-4,PE,74400.0,74756.21,49.7,2853560,3262560,23.650568
2026-09-10 10:15:00,ATM-3,PE,74500.0,74756.21,70.6,4182920,6185800,23.159346
2026-09-10 10:15:00,ATM-2,PE,74600.0,74756.21,98.3,5060540,3797940,22.647016
2026-09-10 10:15:00,ATM-1,PE,74700.0,74756.21,134.05,4564120,4569600,22.108726
2026-09-10 10:15:00,ATM,PE,74800.0,74756.21,181.15,4509760,4230200,21.841881
2026-09-10 10:15:00,ATM+1,PE,74900.0,74756.21,240.55,2736160,1656100,21.922911
2026-09-10 10:15:00,ATM+2,PE,75000.0,74756.21,309.75,1437280,2215140,22.110475
2026-09-10 10:15:00,ATM+3,PE,75100.0,74756.21,384.9,808220,626640,21.933793
2026-09-10 10:20:00,ATM-4,CE,74300.0,74738.0,500.0,70400,96640,28.594356
2026-09-10 10:20:00,ATM-3,CE,74400.0,74738.0,416.4,203000,176220,27.504911
2026-09-10 10:20:00,ATM-2,CE,74500.0,74738.0,338.7,675640,717080,26.596611
2026-09-10 10:20:00,ATM-1,CE,74600.0,74738.0,265.8,1123240,939920,25.498992
2026-09-10 10:20:00,ATM,CE,74700.0,74738.0,202.3,2771040,2967660,24.703646
2026-09-10 10:20:00,ATM+1,CE,74800.0,74738.0,151.55,3474240,5712820,24.491682
2026-09-10 10:20:00,ATM+2,CE,74900.0,74738.0,111.15,3126000,4451220,24.495653
2026-09-10 10:20:00,ATM+3,CE,75000.0,74738.0,80.85,3889120,8542520,24.787962
2026-09-10 10:20:00,ATM-4,PE,74300.0,74738.0,35.1,2085740,2960520,23.851547
2026-09-10 10:20:00,ATM-3,PE,74400.0,74738.0,50.2,2853440,3382220,23.211778
2026-09-10 10:20:00,ATM-2,PE,74500.0,74738.0,72.0,4320700,6566300,22.750058
2026-09-10 10:20:00,ATM-1,PE,74600.0,74738.0,100.0,3376660,3992920,22.122836
2026-09-10 10:20:00,ATM,PE,74700.0,74738.0,137.2,3838020,4807160,21.587622
2026-09-10 10:20:00,ATM+1,PE,74800.0,74738.0,185.15,3037960,4453000,21.184916
2026-09-10 10:20:00,ATM+2,PE,74900.0,74738.0,244.65,1474180,1629020,20.964246
2026-09-10 10:20:00,ATM+3,PE,75000.0,74738.0,314.9,1228760,2302600,20.907775
2026-09-10 10:25:00,ATM-4,CE,74300.0,74739.27,499.0,27500,93280,28.431519
2026-09-10 10:25:00,ATM-3,CE,74400.0,74739.27,413.35,62880,181700,27.029753
2026-09-10 10:25:00,ATM-2,CE,74500.0,74739.27,335.6,244420,736180,26.191702
2026-09-10 10:25:00,ATM-1,CE,74600.0,74739.27,262.8,446360,937040,25.160185
2026-09-10 10:25:00,ATM,CE,74700.0,74739.27,199.55,1336200,3042980,24.430528
2026-09-10 10:25:00,ATM+1,CE,74800.0,74739.27,148.75,2205380,5898420,24.223444
2026-09-10 10:25:00,ATM+2,CE,74900.0,74739.27,109.1,1424640,4567680,24.327421
2026-09-10 10:25:00,ATM+3,CE,75000.0,74739.27,79.1,2383740,8684420,24.647735
2026-09-10 10:25:00,ATM-4,PE,74300.0,74739.27,35.7,979960,3003180,24.224973
2026-09-10 10:25:00,ATM-3,PE,74400.0,74739.27,51.35,1139780,3456080,23.666311
2026-09-10 10:25:00,ATM-2,PE,74500.0,74739.27,73.1,2427640,6623240,23.167801
2026-09-10 10:25:00,ATM-1,PE,74600.0,74739.27,101.9,1471880,4197040,22.643535
2026-09-10 10:25:00,ATM,PE,74700.0,74739.27,138.8,2033300,4966620,22.059178
2026-09-10 10:25:00,ATM+1,PE,74800.0,74739.27,187.4,1650920,4598280,21.762012
2026-09-10 10:25:00,ATM+2,PE,74900.0,74739.27,247.45,764400,1739540,21.669234
2026-09-10 10:25:00,ATM+3,PE,75000.0,74739.27,317.8,653700,2348720,21.72584
2026-09-10 10:30:00,ATM-4,CE,74400.0,74759.47,421.65,39220,184820,25.922614
2026-09-10 10:30:00,ATM-3,CE,74500.0,74759.47,345.4,149600,732960,25.689304
2026-09-10 10:30:00,ATM-2,CE,74600.0,74759.47,272.05,314280,936840,24.845844
2026-09-10 10:30:00,ATM-1,CE,74700.0,74759.47,206.4,845560,3181700,24.03766
2026-09-10 10:30:00,ATM,CE,74800.0,74759.47,153.85,1591120,5991620,23.84242
2026-09-10 10:30:00,ATM+1,CE,74900.0,74759.47,113.3,1606960,4649680,24.047609
2026-09-10 10:30:00,ATM+2,CE,75000.0,74759.47,83.2,1700460,8813500,24.563436
2026-09-10 10:30:00,ATM+3,CE,75100.0,74759.47,58.7,1455980,4146180,24.816558
2026-09-10 10:30:00,ATM-4,PE,74400.0,74759.47,49.6,867080,3562480,24.326878
2026-09-10 10:30:00,ATM-3,PE,74500.0,74759.47,70.65,1502500,6766060,23.868308
2026-09-10 10:30:00,ATM-2,PE,74600.0,74759.47,99.25,1504400,4329760,23.49931
2026-09-10 10:30:00,ATM-1,PE,74700.0,74759.47,135.55,1462300,5092480,23.045407
2026-09-10 10:30:00,ATM,PE,74800.0,74759.47,181.5,1459780,4666520,22.649636
2026-09-10 10:30:00,ATM+1,PE,74900.0,74759.47,240.75,941760,1743860,22.768074
2026-09-10 10:30:00,ATM+2,PE,75000.0,74759.47,311.2,511840,2421580,23.242831
2026-09-10 10:30:00,ATM+3,PE,75100.0,74759.47,386.45,272280,632260,23.23655
2026-09-10 10:35:00,ATM-4,CE,74400.0,74780.92,448.45,80620,182140,28.053713
2026-09-10 10:35:00,ATM-3,CE,74500.0,74780.92,368.25,338720,708780,27.142198
2026-09-10 10:35:00,ATM-2,CE,74600.0,74780.92,293.7,490480,903900,26.224533
2026-09-10 10:35:00,ATM-1,CE,74700.0,74780.92,227.75,1968780,3103960,25.549001
2026-09-10 10:35:00,ATM,CE,74800.0,74780.92,170.95,2716400,5878900,25.007633
2026-09-10 10:35:00,ATM+1,CE,74900.0,74780.92,127.0,1879220,4588440,25.033433
2026-09-10 10:35:00,ATM+2,CE,75000.0,74780.92,93.5,3166700,8632380,25.356166
2026-09-10 10:35:00,ATM+3,CE,75100.0,74780.92,66.75,1397380,4082900,25.563136
2026-09-10 10:35:00,ATM-4,PE,74400.0,74780.92,45.65,1240120,3606620,24.574005
2026-09-10 10:35:00,ATM-3,PE,74500.0,74780.92,65.25,2186460,6898980,24.095158
2026-09-10 10:35:00,ATM-2,PE,74600.0,74780.92,90.75,1572760,4508700,23.50002
2026-09-10 10:35:00,ATM-1,PE,74700.0,74780.92,124.5,1887940,5256720,22.963094
2026-09-10 10:35:00,ATM,PE,74800.0,74780.92,168.05,1696660,4829720,22.521482
2026-09-10 10:35:00,ATM+1,PE,74900.0,74780.92,224.4,968540,1892140,22.50237
2026-09-10 10:35:00,ATM+2,PE,75000.0,74780.92,290.8,719620,2446920,22.575627
2026-09-10 10:35:00,ATM+3,PE,75100.0,74780.92,363.25,113980,652360,22.2008
2026-09-10 10:40:00,ATM-4,CE,74400.0,74812.19,486.9,132860,163820,30.979689
2026-09-10 10:40:00,ATM-3,CE,74500.0,74812.19,404.85,507780,646260,29.735507
2026-09-10 10:40:00,ATM-2,CE,74600.0,74812.19,328.5,983720,836580,28.632231
2026-09-10 10:40:00,ATM-1,CE,74700.0,74812.19,256.4,3013260,2853960,27.266151
2026-09-10 10:40:00,ATM,CE,74800.0,74812.19,195.6,4813260,5659140,26.491388
2026-09-10 10:40:00,ATM+1,CE,74900.0,74812.19,145.9,3493260,4446580,26.10729
2026-09-10 10:40:00,ATM+2,CE,75000.0,74812.19,108.4,5885700,8517240,26.26773
2026-09-10 10:40:00,ATM+3,CE,75100.0,74812.19,78.7,2833140,4070420,26.444544
2026-09-10 10:40:00,ATM-4,PE,74400.0,74812.19,39.95,2559640,3644700,24.758216
2026-09-10 10:40:00,ATM-3,PE,74500.0,74812.19,57.0,3989020,7109440,24.163282
2026-09-10 10:40:00,ATM-2,PE,74600.0,74812.19,79.8,3196040,4641060,23.517153
2026-09-10 10:40:00,ATM-1,PE,74700.0,74812.19,108.8,3580600,5399240,22.690733
2026-09-10 10:40:00,ATM,PE,74800.0,74812.19,147.35,3429920,5131400,21.981374
2026-09-10 10:40:00,ATM+1,PE,74900.0,74812.19,197.8,1592100,1931400,21.536135
2026-09-10 10:40:00,ATM+2,PE,75000.0,74812.19,261.0,1197160,2459040,21.452664
2026-09-10 10:40:00,ATM+3,PE,75100.0,74812.19,331.35,229440,664940,20.948085
2026-09-10 10:45:00,ATM-4,CE,74300.0,74742.88,494.05,122660,84320,27.76496
