ts,offset,side,strike,spot,close,volume,oi,iv
2026-09-03 09:25:00,ATM+2,PE,77000.0,76777.06,458.0,12720,171800,9.768424
2026-09-03 09:25:00,ATM+3,PE,77100.0,76777.06,511.0,14580,12320,9.729247
2026-09-03 09:30:00,ATM-3,CE,76500.0,76814.84,742.7,15740,171580,10.986716
2026-09-03 09:30:00,ATM-2,CE,76600.0,76814.84,673.45,3320,25260,10.842081
2026-09-03 09:30:00,ATM-1,CE,76700.0,76814.84,612.45,9920,29320,10.824163
2026-09-03 09:30:00,ATM,CE,76800.0,76814.84,549.25,14860,44340,10.677739
2026-09-03 09:30:00,ATM+1,CE,76900.0,76814.84,488.65,13780,38880,10.516287
2026-09-03 09:30:00,ATM+2,CE,77000.0,76814.84,435.4,53220,214360,10.446164
2026-09-03 09:30:00,ATM+3,CE,77100.0,76814.84,385.95,6400,26960,10.382603
2026-09-03 09:30:00,ATM-3,PE,76500.0,76814.84,258.95,33200,186720,10.557958
2026-09-03 09:30:00,ATM-2,PE,76600.0,76814.84,288.6,20360,38380,10.404012
2026-09-03 09:30:00,ATM-1,PE,76700.0,76814.84,321.5,12760,40560,10.255938
2026-09-03 09:30:00,ATM,PE,76800.0,76814.84,361.65,13440,51060,10.202331
2026-09-03 09:30:00,ATM+1,PE,76900.0,76814.84,401.75,9980,28760,10.066359
2026-09-03 09:30:00,ATM+2,PE,77000.0,76814.84,447.15,18840,172760,9.970502
2026-09-03 09:30:00,ATM+3,PE,77100.0,76814.84,495.0,1100,12360,9.845709
2026-09-03 09:35:00,ATM-3,CE,76600.0,76859.27,700.0,5280,27120,10.806961
2026-09-03 09:35:00,ATM-2,CE,76700.0,76859.27,635.0,7900,28400,10.728467
2026-09-03 09:35:00,ATM-1,CE,76800.0,76859.27,568.5,10600,47720,10.540055
2026-09-03 09:35:00,ATM,CE,76900.0,76859.27,511.05,12300,38640,10.488504
2026-09-03 09:35:00,ATM+1,CE,77000.0,76859.27,455.75,12200,212140,10.406984
2026-09-03 09:35:00,ATM+2,CE,77100.0,76859.27,403.4,31480,25260,10.312425
2026-09-03 09:35:00,ATM+3,CE,77200.0,76859.27,353.6,2860,31080,10.193485
2026-09-03 09:35:00,ATM-3,PE,76600.0,76859.27,277.55,20880,39120,10.530485
2026-09-03 09:35:00,ATM-2,PE,76700.0,76859.27,309.9,5640,43740,10.400388
2026-09-03 09:35:00,ATM-1,PE,76800.0,76859.27,348.0,10480,54980,10.331726
2026-09-03 09:35:00,ATM,PE,76900.0,76859.27,383.55,11920,28960,10.124603
2026-09-03 09:35:00,ATM+1,PE,77000.0,76859.27,428.35,13240,176420,10.052029
2026-09-03 09:35:00,ATM+2,PE,77100.0,76859.27,476.3,14180,12380,9.968154
2026-09-03 09:35:00,ATM+3,PE,77200.0,76859.27,534.95,1180,10600,10.048318
2026-09-03 09:40:00,ATM-3,CE,76600.0,76891.73,724.5,4860,26940,10.898974
2026-09-03 09:40:00,ATM-2,CE,76700.0,76891.73,654.75,6780,25260,10.727655
2026-09-03 09:40:00,ATM-1,CE,76800.0,76891.73,593.0,22740,43180,10.676443
2026-09-03 09:40:00,ATM,CE,76900.0,76891.73,528.75,13800,38480,10.490017
2026-09-03 09:40:00,ATM+1,CE,77000.0,76891.73,470.55,78440,216980,10.367501
2026-09-03 09:40:00,ATM+2,CE,77100.0,76891.73,418.6,12480,28100,10.308849
2026-09-03 09:40:00,ATM+3,CE,77200.0,76891.73,369.55,7160,32740,10.234646
2026-09-03 09:40:00,ATM-3,PE,76600.0,76891.73,267.6,3820,39760,10.568341
2026-09-03 09:40:00,ATM-2,PE,76700.0,76891.73,301.1,17640,45160,10.490082
2026-09-03 09:40:00,ATM-1,PE,76800.0,76891.73,335.05,18080,58460,10.346906
2026-09-03 09:40:00,ATM,PE,76900.0,76891.73,374.25,15960,33140,10.250717
2026-09-03 09:40:00,ATM+1,PE,77000.0,76891.73,415.0,53820,193560,10.110406
2026-09-03 09:40:00,ATM+2,PE,77100.0,76891.73,464.2,7420,14360,10.08303
2026-09-03 09:40:00,ATM+3,PE,77200.0,76891.73,513.95,1360,11120,9.983602
2026-09-03 09:45:00,ATM-3,CE,76600.0,76895.47,720.45,3640,26500,10.740883
2026-09-03 09:45:00,ATM-2,CE,76700.0,76895.47,657.2,7800,25720,10.734487
2026-09-03 09:45:00,ATM-1,CE,76800.0,76895.47,594.6,16560,40960,10.665864
2026-09-03 09:45:00,ATM,CE,76900.0,76895.47,530.1,13500,42300,10.476589
2026-09-03 09:45:00,ATM+1,CE,77000.0,76895.47,474.45,66260,249080,10.416212
2026-09-03 09:45:00,ATM+2,CE,77100.0,76895.47,421.45,8660,30360,10.336227
2026-09-03 09:45:00,ATM+3,CE,77200.0,76895.47,375.5,6460,34080,10.337595
2026-09-03 09:45:00,ATM-3,PE,76600.0,76895.47,268.9,3940,41400,10.635159
2026-09-03 09:45:00,ATM-2,PE,76700.0,76895.47,302.25,3540,46420,10.55417
2026-09-03 09:45:00,ATM-1,PE,76800.0,76895.47,337.25,7840,62140,10.437346
2026-09-03 09:45:00,ATM,PE,76900.0,76895.47,371.35,15640,36360,10.223505
2026-09-03 09:45:00,ATM+1,PE,77000.0,76895.47,415.75,67540,223760,10.171006
2026-09-03 09:45:00,ATM+2,PE,77100.0,76895.47,470.0,1520,15260,10.263635
2026-09-03 09:45:00,ATM+3,PE,77200.0,76895.47,512.4,1620,12520,9.997182
2026-09-03 09:50:00,ATM-3,CE,76600.0,76852.47,718.95,920,24960,11.390818
2026-09-03 09:50:00,ATM-2,CE,76700.0,76852.47,649.5,2220,25600,11.186238
2026-09-03 09:50:00,ATM-1,CE,76800.0,76852.47,586.8,3040,46980,11.073652
2026-09-03 09:50:00,ATM,CE,76900.0,76852.47,524.25,7400,43940,10.891552
2026-09-03 09:50:00,ATM+1,CE,77000.0,76852.47,466.5,38700,257600,10.74567
2026-09-03 09:50:00,ATM+2,CE,77100.0,76852.47,414.45,2280,30680,10.653147
2026-09-03 09:50:00,ATM+3,CE,77200.0,76852.47,365.75,3920,34960,10.557627
2026-09-03 09:50:00,ATM-3,PE,76600.0,76852.47,271.55,6040,43060,10.327337
2026-09-03 09:50:00,ATM-2,PE,76700.0,76852.47,304.7,5000,48640,10.216764
2026-09-03 09:50:00,ATM-1,PE,76800.0,76852.47,340.0,5000,63580,10.080293
2026-09-03 09:50:00,ATM,PE,76900.0,76852.47,378.85,9380,41560,9.947605
2026-09-03 09:50:00,ATM+1,PE,77000.0,76852.47,420.0,43940,232580,9.78552
2026-09-03 09:50:00,ATM+2,PE,77100.0,76852.47,468.6,3280,15240,9.709777
2026-09-03 09:50:00,ATM+3,PE,77200.0,76852.47,520.75,2200,12600,9.627973
2026-09-03 09:55:00,ATM-3,CE,76600.0,76880.62,718.6,980,25120,10.942538
2026-09-03 09:55:00,ATM-2,CE,76700.0,76880.62,653.05,1380,25240,10.863354
2026-09-03 09:55:00,ATM-1,CE,76800.0,76880.62,587.95,3740,45820,10.721341
2026-09-03 09:55:00,ATM,CE,76900.0,76880.62,525.05,12180,45160,10.556989
2026-09-03 09:55:00,ATM+1,CE,77000.0,76880.62,467.9,40540,267140,10.449164
2026-09-03 09:55:00,ATM+2,CE,77100.0,76880.62,416.2,5480,30000,10.386977
2026-09-03 09:55:00,ATM+3,CE,77200.0,76880.62,368.35,3140,35400,10.331907
2026-09-03 09:55:00,ATM-3,PE,76600.0,76880.62,274.0,2280,43200,10.637244
2026-09-03 09:55:00,ATM-2,PE,76700.0,76880.62,305.3,2860,48980,10.495075
2026-09-03 09:55:00,ATM-1,PE,76800.0,76880.62,343.15,7780,63880,10.435432
2026-09-03 09:55:00,ATM,PE,76900.0,76880.62,381.15,16180,45060,10.300802
2026-09-03 09:55:00,ATM+1,PE,77000.0,76880.62,423.35,39020,245400,10.184331
2026-09-03 09:55:00,ATM+2,PE,77100.0,76880.62,470.45,4660,16260,10.098719
2026-09-03 09:55:00,ATM+3,PE,77200.0,76880.62,518.0,700,13340,9.938031
2026-09-03 10:00:00,ATM-3,CE,76600.0,76874.1,704.95,2800,24440,10.711819
2026-09-03 10:00:00,ATM-2,CE,76700.0,76874.1,640.9,3580,23080,10.670244
2026-09-03 10:00:00,ATM-1,CE,76800.0,76874.1,577.1,5200,45340,10.557947
2026-09-03 10:00:00,ATM,CE,76900.0,76874.1,518.0,16700,53780,10.479359
2026-09-03 10:00:00,ATM+1,CE,77000.0,76874.1,463.3,20640,270040,10.42351
2026-09-03 10:00:00,ATM+2,CE,77100.0,76874.1,407.8,12660,29480,10.267696
2026-09-03 10:00:00,ATM+3,CE,77200.0,76874.1,363.15,2220,35300,10.280942
2026-09-03 10:00:00,ATM-3,PE,76600.0,76874.1,275.0,4140,43180,10.606994
2026-09-03 10:00:00,ATM-2,PE,76700.0,76874.1,310.75,4760,51000,10.568341
2026-09-03 10:00:00,ATM-1,PE,76800.0,76874.1,347.75,9620,62180,10.481802
2026-09-03 10:00:00,ATM,PE,76900.0,76874.1,386.85,19660,54680,10.366908
2026-09-03 10:00:00,ATM+1,PE,77000.0,76874.1,427.35,16980,248880,10.205153
2026-09-03 10:00:00,ATM+2,PE,77100.0,76874.1,473.7,7140,15780,10.096582
2026-09-03 10:00:00,ATM+3,PE,77200.0,76874.1,520.0,1420,12740,9.900759
2026-09-03 10:05:00,ATM-3,CE,76600.0,76860.09,697.95,4680,25860,10.765674
2026-09-03 10:05:00,ATM-2,CE,76700.0,76860.09,645.4,4460,22880,10.988432
2026-09-03 10:05:00,ATM-1,CE,76800.0,76860.09,572.2,4840,45440,10.637312
2026-09-03 10:05:00,ATM,CE,76900.0,76860.09,515.0,7860,54640,10.590768
2026-09-03 10:05:00,ATM+1,CE,77000.0,76860.09,457.7,8820,270040,10.46262
2026-09-03 10:05:00,ATM+2,CE,77100.0,76860.09,407.0,9020,29160,10.406673
2026-09-03 10:05:00,ATM+3,CE,77200.0,76860.09,358.5,1740,35300,10.319249
2026-09-03 10:05:00,ATM-3,PE,76600.0,76860.09,280.5,4780,42940,10.622124
2026-09-03 10:05:00,ATM-2,PE,76700.0,76860.09,309.65,4040,50540,10.412857
2026-09-03 10:05:00,ATM-1,PE,76800.0,76860.09,347.5,9360,62180,10.338542
2026-09-03 10:05:00,ATM,PE,76900.0,76860.09,389.5,10200,56040,10.281889
2026-09-03 10:05:00,ATM+1,PE,77000.0,76860.09,430.8,8020,248720,10.127585
2026-09-03 10:05:00,ATM+2,PE,77100.0,76860.09,472.55,4400,15620,9.899995
2026-09-03 10:05:00,ATM+3,PE,77200.0,76860.09,529.05,340,12920,9.929163
2026-09-03 10:10:00,ATM-3,CE,76500.0,76805.79,756.25,5600,169560,11.503622
2026-09-03 10:10:00,ATM-2,CE,76600.0,76805.79,685.05,1040,24620,11.291079
2026-09-03 10:10:00,ATM-1,CE,76700.0,76805.79,620.75,2460,23160,11.17787
2026-09-03 10:10:00,ATM,CE,76800.0,76805.79,557.15,4740,47360,11.009427
2026-09-03 10:10:00,ATM+1,CE,76900.0,76805.79,498.2,9360,56500,10.87578
2026-09-03 10:10:00,ATM+2,CE,77000.0,76805.79,442.3,12960,271940,10.735781
2026-09-03 10:10:00,ATM+3,CE,77100.0,76805.79,392.1,1140,29440,10.64837
2026-09-03 10:10:00,ATM-3,PE,76500.0,76805.79,255.35,4380,185480,10.404608
2026-09-03 10:10:00,ATM-2,PE,76600.0,76805.79,285.0,3300,43840,10.24836
2026-09-03 10:10:00,ATM-1,PE,76700.0,76805.79,319.95,6340,52680,10.145692
2026-09-03 10:10:00,ATM,PE,76800.0,76805.79,356.8,6440,64060,10.008905
2026-09-03 10:10:00,ATM+1,PE,76900.0,76805.79,398.0,10620,58080,9.8923
2026-09-03 10:10:00,ATM+2,PE,77000.0,76805.79,440.4,9000,251600,9.718681
2026-09-03 10:10:00,ATM+3,PE,77100.0,76805.79,489.0,540,15820,9.600675
2026-09-03 10:15:00,ATM-3,CE,76500.0,76847.41,764.6,9060,168720,11.030943
2026-09-03 10:15:00,ATM-2,CE,76600.0,76847.41,698.0,3860,23880,10.97404
2026-09-03 10:15:00,ATM-1,CE,76700.0,76847.41,632.5,1320,23680,10.870227
2026-09-03 10:15:00,ATM,CE,76800.0,76847.41,561.2,12880,53700,10.55663
2026-09-03 10:15:00,ATM+1,CE,76900.0,76847.41,505.9,4860,57360,10.545139
2026-09-03 10:15:00,ATM+2,CE,77000.0,76847.41,447.4,19120,276780,10.379001
2026-09-03 10:15:00,ATM+3,CE,77100.0,76847.41,397.95,1120,29500,10.341274
2026-09-03 10:15:00,ATM-3,PE,76500.0,76847.41,246.0,7820,186760,10.521448
2026-09-03 10:15:00,ATM-2,PE,76600.0,76847.41,276.0,2980,44020,10.402024
2026-09-03 10:15:00,ATM-1,PE,76700.0,76847.41,309.55,3860,51340,10.294949
2026-09-03 10:15:00,ATM,PE,76800.0,76847.41,343.4,13560,68860,10.118361
2026-09-03 10:15:00,ATM+1,PE,76900.0,76847.41,387.65,11220,57300,10.106487
2026-09-03 10:15:00,ATM+2,PE,77000.0,76847.41,431.5,19560,253960,10.001451
2026-09-03 10:15:00,ATM+3,PE,77100.0,76847.41,475.0,1080,15660,9.802901
2026-09-03 10:20:00,ATM-3,CE,76600.0,76861.93,694.5,4200,23760,10.662093
2026-09-03 10:20:00,ATM-2,CE,76700.0,76861.93,627.1,440,23820,10.531568
2026-09-03 10:20:00,ATM-1,CE,76800.0,76861.93,563.6,4940,54000,10.419594
2026-09-03 10:20:00,ATM,CE,76900.0,76861.93,503.2,3180,57840,10.302628
2026-09-03 10:20:00,ATM+1,CE,77000.0,76861.93,447.6,11540,287480,10.216795
2026-09-03 10:20:00,ATM+2,CE,77100.0,76861.93,394.2,5780,29660,10.098803
2026-09-03 10:20:00,ATM+3,CE,77200.0,76861.93,346.55,900,37480,10.029299
2026-09-03 10:20:00,ATM-3,PE,76600.0,76861.93,280.25,3540,44160,10.637906
2026-09-03 10:20:00,ATM-2,PE,76700.0,76861.93,315.0,1540,51340,10.564699
2026-09-03 10:20:00,ATM-1,PE,76800.0,76861.93,350.6,6060,70540,10.435441
2026-09-03 10:20:00,ATM,PE,76900.0,76861.93,391.9,7140,57060,10.362532
2026-09-03 10:20:00,ATM+1,PE,77000.0,76861.93,435.0,10360,262940,10.250784
2026-09-03 10:20:00,ATM+2,PE,77100.0,76861.93,480.4,6300,16020,10.109567
2026-09-03 10:20:00,ATM+3,PE,77200.0,76861.93,537.1,5620,18740,10.147043
2026-09-03 10:25:00,ATM-3,CE,76500.0,76789.27,733.0,3860,168660,11.202199
2026-09-03 10:25:00,ATM-2,CE,76600.0,76789.27,660.0,660,23880,10.942008
