ts,offset,side,strike,spot,close,volume,oi
2026-08-27 10:05:00,ATM-2,CE,77200.0,77395.9,277.45,428120,940480
2026-08-27 10:10:00,ATM-2,CE,77200.0,77360.58,239.35,626880,1000000
2026-08-27 10:15:00,ATM-2,CE,77200.0,77366.94,251.5,482200,1053120
2026-08-27 10:20:00,ATM-2,CE,77100.0,77332.4,320.3,425140,354620
2026-08-27 10:25:00,ATM-2,CE,77100.0,77335.89,321.7,233100,360200
2026-08-27 10:30:00,ATM-2,CE,77200.0,77364.16,254.25,384960,1275300
2026-08-27 10:35:00,ATM-2,CE,77100.0,77336.62,331.0,260040,394580
2026-08-27 10:40:00,ATM-2,CE,77100.0,77304.67,291.65,332580,407140
2026-08-27 10:45:00,ATM-2,CE,77100.0,77321.24,299.0,266200,475980
2026-08-27 10:50:00,ATM-2,CE,77100.0,77285.89,271.65,421820,560680
2026-08-27 10:55:00,ATM-2,CE,77100.0,77274.4,269.9,269420,625100
2026-08-27 11:00:00,ATM-2,CE,77100.0,77287.52,279.5,603500,690460
2026-08-27 11:05:00,ATM-2,CE,77100.0,77277.96,278.35,361080,741480
2026-08-27 11:10:00,ATM-2,CE,77100.0,77257.72,253.25,361460,739820
2026-08-27 11:15:00,ATM-2,CE,77000.0,77215.42,308.0,566080,1358580
2026-08-27 11:20:00,ATM-2,CE,77000.0,77193.58,286.95,788520,1575600
2026-08-27 11:25:00,ATM-2,CE,77000.0,77204.99,299.2,566820,1716780
2026-08-27 11:30:00,ATM-2,CE,77100.0,77257.53,253.05,770780,1025920
2026-08-27 11:35:00,ATM-2,CE,77100.0,77251.57,249.45,568500,903800
2026-08-27 11:40:00,ATM-2,CE,77000.0,77231.85,322.35,355940,1458860
2026-08-27 11:45:00,ATM-2,CE,77000.0,77218.96,315.8,292260,1464240
2026-08-27 11:50:00,ATM-2,CE,77000.0,77240.23,333.6,416260,1526880
2026-08-27 11:55:00,ATM-2,CE,77100.0,77258.09,269.75,533100,987680
2026-08-27 12:00:00,ATM-2,CE,77000.0,77229.67,327.15,453620,1470040
2026-08-27 12:05:00,ATM-2,CE,77000.0,77208.58,310.9,641040,1547220
2026-08-27 12:10:00,ATM-2,CE,77100.0,77256.52,254.5,557560,1092100
2026-08-27 12:15:00,ATM-2,CE,77000.0,77222.69,312.4,771540,1442900
2026-08-27 12:20:00,ATM-2,CE,77000.0,77203.98,315.05,464380,1522080
2026-08-27 12:25:00,ATM-2,CE,77100.0,77252.95,269.0,665140,1013080
2026-08-27 12:30:00,ATM-2,CE,77100.0,77250.8,270.6,432640,1043960
2026-08-27 12:35:00,ATM-2,CE,77100.0,77311.45,315.7,1452040,937460
2026-08-27 12:40:00,ATM-2,CE,77100.0,77304.22,310.9,778000,824480
2026-08-27 12:45:00,ATM-2,CE,77100.0,77316.99,327.0,498940,824480
2026-08-27 12:50:00,ATM-2,CE,77200.0,77361.65,249.9,2073660,2498720
2026-08-27 12:55:00,ATM-2,CE,77100.0,77348.2,335.25,1098420,697320
2026-08-27 13:00:00,ATM-2,CE,77200.0,77350.44,246.35,942180,2337840
2026-08-27 13:05:00,ATM-2,CE,77100.0,77347.9,335.0,496540,650100
2026-08-27 13:10:00,ATM-2,CE,77200.0,77380.11,269.3,1552180,2199640
2026-08-27 13:15:00,ATM-2,CE,77200.0,77360.65,252.75,1415740,2074780
2026-08-27 13:20:00,ATM-2,CE,77200.0,77385.45,261.55,668280,2134520
2026-08-27 13:25:00,ATM-2,CE,77200.0,77353.81,249.45,1130940,2151980
2026-08-27 13:30:00,ATM-2,CE,77100.0,77334.86,316.9,464540,591020
2026-08-27 13:35:00,ATM-2,CE,77100.0,77347.59,319.7,315440,608960
2026-08-27 13:40:00,ATM-2,CE,77100.0,77297.02,275.45,520720,653440
2026-08-27 13:45:00,ATM-2,CE,77000.0,77233.26,292.3,1246680,995380
2026-08-27 13:50:00,ATM-2,CE,77000.0,77212.98,282.5,652500,1146780
2026-08-27 13:55:00,ATM-2,CE,77000.0,77185.93,258.25,740860,1318260
2026-08-27 14:00:00,ATM-2,CE,77000.0,77169.44,254.4,701860,1395760
2026-08-27 14:05:00,ATM-2,CE,77000.0,77150.84,258.0,795640,1477300
2026-08-27 14:10:00,ATM-2,CE,77000.0,77179.93,262.15,1105820,1453220
2026-08-27 14:15:00,ATM-2,CE,77000.0,77216.47,293.8,803120,1439960
2026-08-27 14:20:00,ATM-2,CE,77000.0,77241.44,291.4,785460,1353960
2026-08-27 14:25:00,ATM-2,CE,77100.0,77261.16,244.8,1404440,1555660
2026-08-27 14:30:00,ATM-2,CE,77100.0,77257.34,223.8,1782820,1349660
2026-08-27 14:35:00,ATM-2,CE,77100.0,77254.82,232.2,639360,1420520
2026-08-27 14:40:00,ATM-2,CE,77000.0,77200.25,285.2,537980,1083420
2026-08-27 14:45:00,ATM-2,CE,77000.0,77235.67,314.55,731820,1136180
2026-08-27 14:50:00,ATM-2,CE,77000.0,77197.96,283.4,1335600,1086520
2026-08-27 14:55:00,ATM-2,CE,77000.0,77245.54,302.1,445400,1053640
2026-08-27 15:00:00,ATM-2,CE,77000.0,77213.18,277.1,1127840,978580
2026-08-27 15:05:00,ATM-2,CE,77000.0,77208.08,256.95,913060,1060760
2026-08-27 15:10:00,ATM-2,CE,77000.0,77182.91,261.55,739280,1005580
2026-08-27 15:15:00,ATM-2,CE,77000.0,77182.91,273.95,866540,857080
2026-08-27 15:20:00,ATM-2,CE,77000.0,77182.91,187.7,3306120,1071320
2026-08-27 15:25:00,ATM-2,CE,76700.0,76933.59,233.5,16755820,228820
2026-08-27 15:30:00,ATM-2,CE,76700.0,76933.59,233.5,157380,267560
2026-08-27 15:35:00,ATM-2,CE,76700.0,76933.59,233.1,38080,255820
2026-08-27 09:15:00,ATM-2,PE,77300.0,77515.13,47.0,10908520,2131780
2026-08-27 09:20:00,ATM-2,PE,77300.0,77483.71,49.95,6020000,3414460
2026-08-27 09:25:00,ATM-2,PE,77200.0,77397.03,41.2,7774100,3093840
2026-08-27 09:30:00,ATM-2,PE,77200.0,77421.64,42.4,8390680,3177580
2026-08-27 09:35:00,ATM-2,PE,77200.0,77389.84,45.9,6299480,4058680
2026-08-27 09:40:00,ATM-2,PE,77200.0,77442.61,37.1,4242880,4460940
2026-08-27 09:45:00,ATM-2,PE,77300.0,77506.41,51.85,5940340,5071860
2026-08-27 09:50:00,ATM-2,PE,77300.0,77459.35,63.35,5940360,5351820
2026-08-27 09:55:00,ATM-2,PE,77200.0,77411.45,42.25,5393840,5069680
2026-08-27 10:00:00,ATM-2,PE,77200.0,77389.69,46.55,6155080,4852940
2026-08-27 10:05:00,ATM-2,PE,77200.0,77395.9,42.9,4169960,4734700
2026-08-27 10:10:00,ATM-2,PE,77200.0,77360.58,53.25,4142940,4971880
2026-08-27 10:15:00,ATM-2,PE,77200.0,77366.94,46.4,4452220,5230820
2026-08-27 10:20:00,ATM-2,PE,77100.0,77332.4,29.25,3278960,3932380
2026-08-27 10:25:00,ATM-2,PE,77100.0,77335.89,29.8,3414800,3985940
2026-08-27 10:30:00,ATM-2,PE,77200.0,77364.16,45.15,3123220,5496260
2026-08-27 10:35:00,ATM-2,PE,77100.0,77336.62,27.6,2146200,4166940
2026-08-27 10:40:00,ATM-2,PE,77100.0,77304.67,36.85,5015700,4134180
2026-08-27 10:45:00,ATM-2,PE,77100.0,77321.24,35.75,5201600,3728820
2026-08-27 10:50:00,ATM-2,PE,77100.0,77285.89,47.7,7149340,3390480
2026-08-27 10:55:00,ATM-2,PE,77100.0,77274.4,50.15,5104760,3515820
2026-08-27 11:00:00,ATM-2,PE,77100.0,77287.52,44.4,5813280,3722120
2026-08-27 11:05:00,ATM-2,PE,77100.0,77277.96,43.85,2555260,3975780
2026-08-27 11:10:00,ATM-2,PE,77100.0,77257.72,51.2,2893640,3985380
2026-08-27 11:15:00,ATM-2,PE,77000.0,77215.42,38.75,7690140,6538840
2026-08-27 11:20:00,ATM-2,PE,77000.0,77193.58,46.25,12188000,6007320
2026-08-27 11:25:00,ATM-2,PE,77000.0,77204.99,45.85,9263860,6236280
2026-08-27 11:30:00,ATM-2,PE,77100.0,77257.53,55.5,6305620,3596000
2026-08-27 11:35:00,ATM-2,PE,77100.0,77251.57,57.95,3984600,3861520
2026-08-27 11:40:00,ATM-2,PE,77000.0,77231.85,37.95,3391120,6380980
2026-08-27 11:45:00,ATM-2,PE,77000.0,77218.96,39.45,3593560,6459740
2026-08-27 11:50:00,ATM-2,PE,77000.0,77240.23,35.2,4573800,6611400
2026-08-27 11:55:00,ATM-2,PE,77100.0,77258.09,48.8,2984960,4219720
2026-08-27 12:00:00,ATM-2,PE,77000.0,77229.67,35.05,4784180,7039180
2026-08-27 12:05:00,ATM-2,PE,77000.0,77208.58,38.65,6466780,7164860
2026-08-27 12:10:00,ATM-2,PE,77100.0,77256.52,48.65,5528480,4606180
2026-08-27 12:15:00,ATM-2,PE,77000.0,77222.69,33.4,6166640,7597000
2026-08-27 12:20:00,ATM-2,PE,77000.0,77203.98,34.3,5180460,7684940
2026-08-27 12:25:00,ATM-2,PE,77100.0,77252.95,42.8,4918600,4813400
2026-08-27 12:30:00,ATM-2,PE,77100.0,77250.8,41.95,3619340,5130140
2026-08-27 12:35:00,ATM-2,PE,77100.0,77311.45,25.85,6490540,5448920
2026-08-27 12:40:00,ATM-2,PE,77100.0,77304.22,25.45,4975960,5926660
2026-08-27 12:45:00,ATM-2,PE,77100.0,77316.99,23.5,3521960,6159700
2026-08-27 12:50:00,ATM-2,PE,77200.0,77361.65,33.6,6608500,7918220
2026-08-27 12:55:00,ATM-2,PE,77100.0,77348.2,19.8,3706260,6243580
2026-08-27 13:00:00,ATM-2,PE,77200.0,77350.44,33.4,5006860,8484640
2026-08-27 13:05:00,ATM-2,PE,77100.0,77347.9,17.7,3599240,6398480
2026-08-27 13:10:00,ATM-2,PE,77200.0,77380.11,25.35,7201080,8643120
2026-08-27 13:15:00,ATM-2,PE,77200.0,77360.65,28.85,6310180,8741720
2026-08-27 13:20:00,ATM-2,PE,77200.0,77385.45,26.0,4284200,8751260
2026-08-27 13:25:00,ATM-2,PE,77200.0,77353.81,28.05,5433980,8810120
2026-08-27 13:30:00,ATM-2,PE,77100.0,77334.86,16.4,5719720,5940440
2026-08-27 13:35:00,ATM-2,PE,77100.0,77347.59,14.35,3484480,6174940
2026-08-27 13:40:00,ATM-2,PE,77100.0,77297.02,19.8,5241260,6288260
2026-08-27 13:45:00,ATM-2,PE,77000.0,77233.26,18.9,17568900,8211040
2026-08-27 13:50:00,ATM-2,PE,77000.0,77212.98,21.0,10676240,8724820
2026-08-27 13:55:00,ATM-2,PE,77000.0,77185.93,25.3,13330080,9115020
2026-08-27 14:00:00,ATM-2,PE,77000.0,77169.44,25.4,11536840,9550880
2026-08-27 14:05:00,ATM-2,PE,77000.0,77150.84,27.6,11707120,9794300
2026-08-27 14:10:00,ATM-2,PE,77000.0,77179.93,22.75,12084920,9409160
2026-08-27 14:15:00,ATM-2,PE,77000.0,77216.47,15.15,9709820,9919140
2026-08-27 14:20:00,ATM-2,PE,77000.0,77241.44,15.95,7157320,9326560
2026-08-27 14:25:00,ATM-2,PE,77100.0,77261.16,18.0,10617340,7794740
2026-08-27 14:30:00,ATM-2,PE,77100.0,77257.34,20.8,13558340,8114080
2026-08-27 14:35:00,ATM-2,PE,77100.0,77254.82,19.95,8098140,8357280
2026-08-27 14:40:00,ATM-2,PE,77000.0,77200.25,17.1,9084180,9543740
2026-08-27 14:45:00,ATM-2,PE,77000.0,77235.67,13.3,8612600,9222260
2026-08-27 14:50:00,ATM-2,PE,77000.0,77197.96,15.85,12065200,9411300
2026-08-27 14:55:00,ATM-2,PE,77000.0,77245.54,9.75,8936140,9797940
