ts,open,high,low,close,volume
2026-08-06 09:15:00,78772.4,78772.4,78633.73,78705.29,214444.0
2026-08-06 09:16:00,78728.57,78757.19,78675.04,78742.21,161430.0
2026-08-06 09:17:00,78738.59,78757.17,78722.54,78756.65,117603.0
2026-08-06 09:18:00,78754.33,78756.36,78691.28,78701.18,115166.0
2026-08-06 09:19:00,78708.3,78718.84,78683.71,78712.78,88428.0
2026-08-06 09:20:00,78713.23,78753.95,78712.41,78753.18,92930.0
2026-08-06 09:21:00,78745.28,78768.85,78727.29,78768.85,110392.0
2026-08-06 09:22:00,78767.77,78782.47,78759.15,78775.54,94561.0
2026-08-06 09:23:00,78767.76,78787.72,78761.8,78777.42,90667.0
2026-08-06 09:24:00,78774.52,78778.32,78753.29,78753.29,58492.0
2026-08-06 09:25:00,78753.19,78763.56,78722.29,78747.71,54707.0
2026-08-06 09:26:00,78747.78,78758.04,78740.27,78745.05,46127.0
2026-08-06 09:27:00,78746.22,78761.23,78740.01,78753.91,79773.0
2026-08-06 09:28:00,78751.91,78763.46,78743.04,78745.78,67431.0
2026-08-06 09:29:00,78746.48,78758.35,78730.59,78758.35,62922.0
2026-08-06 09:30:00,78765.45,78797.26,78745.24,78795.86,50378.0
2026-08-06 09:31:00,78797.2,78800.27,78739.08,78739.08,59210.0
2026-08-06 09:32:00,78736.18,78770.87,78721.23,78745.65,45057.0
2026-08-06 09:33:00,78748.18,78755.0,78710.3,78749.41,34066.0
2026-08-06 09:34:00,78750.53,78752.35,78711.3,78722.9,50498.0
2026-08-06 09:35:00,78725.93,78751.72,78710.17,78746.16,86944.0
2026-08-06 09:36:00,78739.7,78742.54,78719.72,78719.72,47016.0
2026-08-06 09:37:00,78720.44,78731.5,78720.36,78720.36,43853.0
2026-08-06 09:38:00,78720.93,78737.51,78709.29,78723.7,51849.0
2026-08-06 09:39:00,78725.67,78744.08,78725.67,78735.08,35715.0
2026-08-06 09:40:00,78736.25,78760.47,78733.63,78758.66,44741.0
2026-08-06 09:41:00,78752.0,78754.91,78742.24,78745.57,39963.0
2026-08-06 09:42:00,78741.51,78745.37,78732.51,78742.58,88517.0
2026-08-06 09:43:00,78737.42,78750.02,78732.43,78741.56,59900.0
2026-08-06 09:44:00,78739.7,78761.58,78739.7,78759.01,58564.0
2026-08-06 09:45:00,78762.59,78778.43,78758.32,78772.5,48059.0
2026-08-06 09:46:00,78775.45,78785.17,78769.44,78784.27,39274.0
2026-08-06 09:47:00,78783.34,78803.57,78782.07,78799.15,89298.0
2026-08-06 09:48:00,78800.72,78831.81,78800.71,78831.81,67697.0
2026-08-06 09:49:00,78831.53,78839.17,78822.41,78825.26,114149.0
2026-08-06 09:50:00,78825.35,78841.43,78814.24,78840.34,60443.0
2026-08-06 09:51:00,78814.38,78835.53,78807.23,78821.77,36725.0
2026-08-06 09:52:00,78824.82,78833.46,78819.85,78820.54,20031.0
2026-08-06 09:53:00,78820.3,78826.05,78816.92,78825.07,33095.0
2026-08-06 09:54:00,78825.97,78838.85,78823.52,78836.42,63669.0
2026-08-06 09:55:00,78835.89,78836.73,78809.35,78813.23,30970.0
2026-08-06 09:56:00,78813.66,78813.95,78785.3,78789.94,44542.0
2026-08-06 09:57:00,78788.72,78790.35,78769.0,78775.61,22267.0
2026-08-06 09:58:00,78783.1,78791.22,78769.92,78769.92,34915.0
2026-08-06 09:59:00,78770.06,78775.73,78753.3,78753.3,33369.0
2026-08-06 10:00:00,78752.03,78753.53,78709.65,78710.68,28366.0
2026-08-06 10:01:00,78711.54,78722.66,78696.15,78714.36,41934.0
2026-08-06 10:02:00,78719.19,78726.47,78689.44,78689.56,26324.0
2026-08-06 10:03:00,78691.86,78691.86,78665.09,78665.09,27492.0
2026-08-06 10:04:00,78664.37,78681.63,78655.05,78676.77,50569.0
2026-08-06 10:05:00,78679.94,78684.99,78656.79,78665.91,36669.0
2026-08-06 10:06:00,78661.86,78669.88,78655.29,78664.39,16559.0
2026-08-06 10:07:00,78671.2,78693.16,78670.92,78692.12,41949.0
2026-08-06 10:08:00,78692.31,78695.69,78676.64,78676.64,19852.0
2026-08-06 10:09:00,78676.41,78690.03,78673.47,78688.2,37092.0
2026-08-06 10:10:00,78687.56,78699.07,78685.6,78695.86,14566.0
2026-08-06 10:11:00,78697.14,78702.6,78688.36,78691.93,45296.0
2026-08-06 10:12:00,78693.84,78710.09,78686.8,78710.09,16057.0
2026-08-06 10:13:00,78707.96,78730.13,78706.17,78708.61,26501.0
2026-08-06 10:14:00,78708.58,78720.37,78708.58,78711.64,46093.0
2026-08-06 10:15:00,78713.64,78721.69,78695.66,78701.75,47933.0
2026-08-06 10:16:00,78702.95,78708.14,78694.69,78699.71,23721.0
2026-08-06 10:17:00,78699.71,78701.8,78683.34,78683.98,35441.0
2026-08-06 10:18:00,78686.68,78686.68,78668.9,78681.12,34693.0
2026-08-06 10:19:00,78680.65,78691.09,78668.61,78679.8,13120.0
2026-08-06 10:20:00,78678.74,78686.4,78674.03,78686.4,14250.0
2026-08-06 10:21:00,78690.12,78696.23,78681.71,78692.39,20203.0
2026-08-06 10:22:00,78691.71,78710.92,78691.05,78701.73,25793.0
2026-08-06 10:23:00,78701.35,78729.27,78701.35,78729.06,20730.0
2026-08-06 10:24:00,78729.77,78739.42,78725.47,78735.01,29189.0
2026-08-06 10:25:00,78737.21,78741.78,78707.84,78709.5,16919.0
2026-08-06 10:26:00,78712.49,78714.34,78704.75,78714.01,16071.0
2026-08-06 10:27:00,78714.12,78721.68,78701.24,78714.93,42716.0
2026-08-06 10:28:00,78715.17,78715.17,78694.1,78708.98,53171.0
2026-08-06 10:29:00,78710.96,78728.38,78708.69,78728.38,75599.0
2026-08-06 10:30:00,78726.49,78734.57,78724.53,78734.22,23194.0
2026-08-06 10:31:00,78734.15,78737.8,78729.09,78736.36,34727.0
2026-08-06 10:32:00,78735.96,78747.02,78725.31,78745.87,194774.0
2026-08-06 10:33:00,78745.9,78752.48,78734.97,78734.97,29241.0
2026-08-06 10:34:00,78734.97,78751.72,78731.01,78736.18,42461.0
2026-08-06 10:35:00,78735.05,78740.93,78725.56,78737.04,22957.0
2026-08-06 10:36:00,78736.71,78753.4,78729.55,78749.03,114822.0
2026-08-06 10:37:00,78748.33,78752.9,78739.12,78740.89,8942.0
2026-08-06 10:38:00,78738.02,78745.66,78723.21,78742.07,24244.0
2026-08-06 10:39:00,78741.48,78757.96,78741.48,78744.42,19647.0
2026-08-06 10:40:00,78748.31,78748.58,78728.13,78733.09,33465.0
2026-08-06 10:41:00,78733.81,78734.96,78721.0,78729.78,33767.0
2026-08-06 10:42:00,78729.99,78739.52,78721.91,78722.72,16527.0
2026-08-06 10:43:00,78724.05,78733.32,78718.87,78732.44,16336.0
2026-08-06 10:44:00,78732.1,78746.92,78727.18,78739.84,29154.0
