ts,side,strike,spot,close,oi
2026-09-02 11:05:00,PE,76000.0,76311.2,127.6,3875860
2026-09-02 11:10:00,PE,76000.0,76309.8,123.35,3797420
2026-09-02 11:15:00,PE,76000.0,76319.53,121.45,3788680
2026-09-02 11:20:00,PE,76000.0,76283.88,129.05,3707620
2026-09-02 11:25:00,PE,76000.0,76273.13,130.15,3731300
2026-09-02 11:30:00,PE,76000.0,76259.21,130.55,3687360
2026-09-02 11:35:00,PE,76000.0,76279.37,121.45,3580640
2026-09-02 11:40:00,PE,76000.0,76255.85,127.7,3573960
2026-09-02 11:45:00,PE,75900.0,76249.21,101.3,1335600
2026-09-02 11:50:00,PE,76000.0,76295.86,109.7,3517920
2026-09-02 11:55:00,PE,76000.0,76263.83,125.55,3408740
2026-09-02 12:00:00,PE,75900.0,76238.86,101.05,1342940
2026-09-02 12:05:00,PE,76000.0,76264.69,123.95,3439240
2026-09-02 12:10:00,PE,76000.0,76340.33,101.65,3410520
2026-09-02 12:15:00,PE,76000.0,76313.44,108.3,3532600
2026-09-02 12:20:00,PE,76000.0,76292.43,111.3,3566600
2026-09-02 12:25:00,PE,76000.0,76330.19,99.1,3543440
2026-09-02 12:30:00,PE,76100.0,76374.93,114.4,1505200
2026-09-02 12:35:00,PE,76100.0,76377.26,114.25,1516240
2026-09-02 12:40:00,PE,76100.0,76417.38,105.15,1615640
2026-09-02 12:45:00,PE,76100.0,76401.8,106.25,1651700
2026-09-02 12:50:00,PE,76100.0,76417.73,104.3,1690520
2026-09-02 12:55:00,PE,76100.0,76427.04,100.45,1657320
2026-09-02 13:00:00,PE,76100.0,76429.72,103.05,1681620
2026-09-02 13:05:00,PE,76100.0,76389.99,110.8,1742880
2026-09-02 13:10:00,PE,76100.0,76447.39,94.45,1728920
2026-09-02 13:15:00,PE,76100.0,76438.14,98.5,1762560
2026-09-02 13:20:00,PE,76100.0,76448.69,96.9,1790760
2026-09-02 13:25:00,PE,76100.0,76443.65,99.75,1799020
2026-09-02 13:30:00,PE,76100.0,76444.51,96.2,1823220
2026-09-02 13:35:00,PE,76100.0,76419.79,105.1,1827100
2026-09-02 13:40:00,PE,76100.0,76425.19,104.9,1903400
2026-09-02 13:45:00,PE,76100.0,76423.45,108.15,1884440
2026-09-02 13:50:00,PE,76100.0,76420.27,101.35,1908900
2026-09-02 13:55:00,PE,76100.0,76439.64,93.25,1941660
2026-09-02 14:00:00,PE,76200.0,76463.73,117.1,3252660
2026-09-02 14:05:00,PE,76200.0,76517.93,98.3,3316600
2026-09-02 14:10:00,PE,76200.0,76495.56,105.9,3427820
2026-09-02 14:15:00,PE,76200.0,76481.16,111.05,3479260
2026-09-02 14:20:00,PE,76200.0,76459.2,125.05,3461640
2026-09-02 14:25:00,PE,76200.0,76487.7,110.05,3381160
2026-09-02 14:30:00,PE,76200.0,76531.17,97.65,3368480
2026-09-02 14:35:00,PE,76200.0,76521.24,102.1,3383460
2026-09-02 14:40:00,PE,76200.0,76473.14,121.4,3432300
2026-09-02 14:45:00,PE,76200.0,76515.69,106.45,3326020
2026-09-02 14:50:00,PE,76200.0,76463.84,118.5,3391180
2026-09-02 14:55:00,PE,76100.0,76426.52,95.4,2045200
2026-09-02 15:00:00,PE,76100.0,76381.7,104.65,1978380
2026-09-02 15:05:00,PE,76100.0,76379.58,96.6,1817760
2026-09-02 15:10:00,PE,76200.0,76469.92,107.95,2773660
2026-09-02 15:15:00,PE,76200.0,76469.92,114.45,2760860
2026-09-02 15:20:00,PE,76200.0,76469.92,105.75,2584400
2026-09-02 15:25:00,PE,76300.0,76570.35,127.1,1955720
2026-09-02 15:30:00,PE,76300.0,76570.35,144.5,1770460
2026-09-02 15:35:00,PE,76300.0,76570.35,132.0,1467100
2026-09-03 09:15:00,PE,76500.0,76755.0,59.15,3233020
2026-09-01 09:15:00,CE,76700.0,76878.59,460.0,81000
2026-09-01 09:20:00,CE,76700.0,76866.64,444.4,103300
2026-09-01 09:25:00,CE,76700.0,76943.41,484.5,102380
2026-09-01 09:30:00,CE,76800.0,76958.62,424.35,371380
2026-09-01 09:35:00,CE,76700.0,76865.38,433.25,109260
2026-09-01 09:40:00,CE,76600.0,76831.38,482.2,107900
2026-09-01 09:45:00,CE,76600.0,76805.71,479.4,124720
2026-09-01 09:50:00,CE,76600.0,76807.91,468.05,133640
2026-09-01 09:55:00,CE,76600.0,76800.79,460.6,140900
2026-09-01 10:00:00,CE,76700.0,76853.58,413.85,217420
2026-09-01 10:05:00,CE,76700.0,76851.7,411.75,236560
2026-09-01 10:10:00,CE,76700.0,76878.41,418.2,234760
2026-09-01 10:15:00,CE,76700.0,76929.55,442.6,204380
2026-09-01 10:20:00,CE,76800.0,76966.24,398.6,639460
2026-09-01 10:25:00,CE,76800.0,76962.34,393.1,613020
2026-09-01 10:30:00,CE,76800.0,76984.86,398.05,576300
2026-09-01 10:35:00,CE,76800.0,76994.74,404.1,579480
2026-09-01 10:40:00,CE,76800.0,76963.62,397.1,581560
2026-09-01 10:45:00,CE,76800.0,76979.66,404.6,588480
2026-09-01 10:50:00,CE,76800.0,77038.66,445.1,527360
2026-09-01 10:55:00,CE,76800.0,77026.1,442.2,489500
2026-09-01 11:00:00,CE,76800.0,77034.56,435.95,473100
2026-09-01 11:05:00,CE,76900.0,77071.71,408.85,669900
2026-09-01 11:10:00,CE,76900.0,77114.98,446.45,615460
2026-09-01 11:15:00,CE,77000.0,77166.65,426.35,1583720
2026-09-01 11:20:00,CE,77000.0,77180.6,430.4,1499180
2026-09-01 11:25:00,CE,77000.0,77196.3,448.75,1460980
2026-09-01 11:30:00,CE,77000.0,77190.28,448.35,1411240
2026-09-01 11:35:00,CE,77000.0,77156.25,413.55,1297240
2026-09-01 11:40:00,CE,77000.0,77169.23,424.5,1349100
2026-09-01 11:45:00,CE,76900.0,77137.65,476.25,435680
2026-09-01 11:50:00,CE,77000.0,77172.29,417.45,1348900
2026-09-01 11:55:00,CE,77000.0,77175.01,425.3,1325360
2026-09-01 12:00:00,CE,77000.0,77198.01,435.65,1314240
2026-09-01 12:05:00,CE,77000.0,77221.94,456.35,1286840
2026-09-01 12:10:00,CE,77000.0,77192.67,433.5,1270420
2026-09-01 12:15:00,CE,77000.0,77173.47,413.75,1284800
2026-09-01 12:20:00,CE,76900.0,77136.86,456.6,416360
2026-09-01 12:25:00,CE,77000.0,77170.38,406.7,1265540
2026-09-01 12:30:00,CE,77000.0,77158.51,407.75,1252240
2026-09-01 12:35:00,CE,77000.0,77156.93,412.65,1250440
2026-09-01 12:40:00,CE,77000.0,77178.54,421.95,1252560
2026-09-01 12:45:00,CE,77000.0,77158.4,408.25,1260840
2026-09-01 12:50:00,CE,76900.0,77100.92,444.65,421940
2026-09-01 12:55:00,CE,76900.0,77099.47,436.6,422720
2026-09-01 13:00:00,CE,76900.0,77076.84,415.0,426800
2026-09-01 13:05:00,CE,76800.0,77036.29,456.1,383900
2026-09-01 13:10:00,CE,76800.0,76955.67,392.35,397020
2026-09-01 13:15:00,CE,76800.0,76950.4,387.05,413100
2026-09-01 13:20:00,CE,76800.0,76974.91,402.55,428700
2026-09-01 13:25:00,CE,76800.0,76953.42,392.3,430720
2026-09-01 13:30:00,CE,76800.0,76988.81,407.5,440220
2026-09-01 13:35:00,CE,76700.0,76928.78,427.05,176420
2026-09-01 13:40:00,CE,76700.0,76916.09,424.6,179780
2026-09-01 13:45:00,CE,76700.0,76875.32,400.0,185720
2026-09-01 13:50:00,CE,76600.0,76785.76,403.1,99260
2026-09-01 13:55:00,CE,76600.0,76810.92,415.4,106300
2026-09-01 14:00:00,CE,76600.0,76753.96,381.2,113200
2026-09-01 14:05:00,CE,76500.0,76669.02,408.8,171360
2026-09-01 14:10:00,CE,76500.0,76698.95,424.0,201040
2026-09-01 14:15:00,CE,76500.0,76691.17,428.05,225000
2026-09-01 14:20:00,CE,76500.0,76672.63,420.6,239300
2026-09-01 14:25:00,CE,76500.0,76740.25,465.9,230900
2026-09-01 14:30:00,CE,76500.0,76748.21,472.1,211060
2026-09-01 14:35:00,CE,76500.0,76707.71,435.0,213900
2026-09-01 14:40:00,CE,76500.0,76693.31,440.95,225400
2026-09-01 14:45:00,CE,76500.0,76700.2,455.0,223860
2026-09-01 14:50:00,CE,76500.0,76743.7,467.95,212620
2026-09-01 14:55:00,CE,76600.0,76751.75,391.4,198980
2026-09-01 15:00:00,CE,76500.0,76728.67,442.4,208440
2026-09-01 15:05:00,CE,76500.0,76711.67,430.45,207560
2026-09-01 15:10:00,CE,76500.0,76718.68,449.9,203860
2026-09-01 15:15:00,CE,76500.0,76725.18,433.7,211700
2026-09-01 15:20:00,CE,76500.0,76725.18,444.75,216620
2026-09-01 15:25:00,CE,76700.0,76944.28,338.15,497760
2026-09-01 15:30:00,CE,76700.0,76944.28,304.55,459300
2026-09-01 15:35:00,CE,76700.0,76944.28,294.0,451680
2026-09-02 09:15:00,CE,76000.0,76224.43,452.05,232320
2026-09-02 09:20:00,CE,76000.0,76181.1,448.5,465000
2026-09-02 09:25:00,CE,76100.0,76261.55,398.8,322320
2026-09-02 09:30:00,CE,76100.0,76341.94,436.65,332740
2026-09-02 09:35:00,CE,76100.0,76295.17,402.95,330840
2026-09-02 09:40:00,CE,76100.0,76341.45,418.85,346720
2026-09-02 09:45:00,CE,76100.0,76320.71,419.4,341360
2026-09-02 09:50:00,CE,76100.0,76303.43,401.3,367040
2026-09-02 09:55:00,CE,76200.0,76382.5,369.75,1172300
2026-09-02 10:00:00,CE,76200.0,76373.64,367.8,1161320
2026-09-02 10:05:00,CE,76100.0,76344.0,418.75,350000
2026-09-02 10:10:00,CE,76100.0,76344.69,427.3,350800
2026-09-02 10:15:00,CE,76200.0,76396.77,379.2,1135760
2026-09-02 10:20:00,CE,76200.0,76448.37,426.75,775100
2026-09-02 10:25:00,CE,76300.0,76478.36,382.55,1532080
2026-09-02 10:30:00,CE,76300.0,76478.33,373.25,1201920
2026-09-02 10:35:00,CE,76200.0,76410.14,401.2,612700
2026-09-02 10:40:00,CE,76200.0,76404.25,401.2,656760
2026-09-02 10:45:00,CE,76200.0,76406.83,403.05,671120
2026-09-02 10:50:00,CE,76200.0,76380.03,385.0,665980
2026-09-02 10:55:00,CE,76200.0,76394.71,390.85,694780
2026-09-02 11:00:00,CE,76100.0,76330.28,414.15,275820
2026-09-02 11:05:00,CE,76100.0,76311.2,400.35,297180
2026-09-02 11:10:00,CE,76100.0,76309.8,408.25,307120
2026-09-02 11:15:00,CE,76100.0,76319.53,411.3,319460
2026-09-02 11:20:00,CE,76100.0,76283.88,396.85,337520
2026-09-02 11:25:00,CE,76100.0,76273.13,392.4,363980
2026-09-02 11:30:00,CE,76100.0,76259.21,389.05,428600
2026-09-02 11:35:00,CE,76100.0,76279.37,403.4,375340
2026-09-02 11:40:00,CE,76100.0,76255.85,393.4,396300
2026-09-02 11:45:00,CE,76000.0,76249.21,459.35,599040
2026-09-02 11:50:00,CE,76100.0,76295.86,421.35,414880
2026-09-02 11:55:00,CE,76100.0,76263.83,392.4,420240
2026-09-02 12:00:00,CE,76000.0,76238.86,458.6,584400
2026-09-02 12:05:00,CE,76100.0,76264.69,399.1,437020
2026-09-02 12:10:00,CE,76100.0,76340.33,442.35,402880
2026-09-02 12:15:00,CE,76100.0,76313.44,422.9,421280
2026-09-02 12:20:00,CE,76100.0,76292.43,413.75,425740
2026-09-02 12:25:00,CE,76100.0,76330.19,441.95,434900
2026-09-02 12:30:00,CE,76200.0,76374.93,401.85,1026440
2026-09-02 12:35:00,CE,76200.0,76377.26,407.45,998420
2026-09-02 12:40:00,CE,76200.0,76417.38,420.7,931480
2026-09-02 12:45:00,CE,76200.0,76401.8,418.95,856760
2026-09-02 12:50:00,CE,76200.0,76417.73,428.0,839200
2026-09-02 12:55:00,CE,76200.0,76427.04,433.1,828580
2026-09-02 13:00:00,CE,76200.0,76429.72,423.95,805860
2026-09-02 13:05:00,CE,76200.0,76389.99,402.65,762140
2026-09-02 13:10:00,CE,76200.0,76447.39,441.45,751180
2026-09-02 13:15:00,CE,76200.0,76438.14,426.75,747360
2026-09-02 13:20:00,CE,76200.0,76448.69,432.05,732340
2026-09-02 13:25:00,CE,76200.0,76443.65,421.9,729360
2026-09-02 13:30:00,CE,76200.0,76444.51,430.45,687280
2026-09-02 13:35:00,CE,76200.0,76419.79,407.5,657240
2026-09-02 13:40:00,CE,76200.0,76425.19,410.95,652760
2026-09-02 13:45:00,CE,76200.0,76423.45,396.3,660540
2026-09-02 13:50:00,CE,76200.0,76420.27,406.1,645340
2026-09-02 13:55:00,CE,76200.0,76439.64,425.25,645500
2026-09-02 14:00:00,CE,76300.0,76463.73,361.6,1366560
2026-09-02 14:05:00,CE,76300.0,76517.93,407.45,1279380
2026-09-02 14:10:00,CE,76300.0,76495.56,386.1,1192980
2026-09-02 14:15:00,CE,76300.0,76481.16,374.95,1174980
2026-09-02 14:20:00,CE,76300.0,76459.2,335.35,1181800
2026-09-02 14:25:00,CE,76300.0,76487.7,371.35,1158560
2026-09-02 14:30:00,CE,76300.0,76531.17,405.0,1078400
2026-09-02 14:35:00,CE,76300.0,76521.24,395.0,1056600
2026-09-02 14:40:00,CE,76300.0,76473.14,351.6,1039100
2026-09-02 14:45:00,CE,76300.0,76515.69,374.65,1021120
2026-09-02 14:50:00,CE,76300.0,76463.84,348.7,1000320
2026-09-02 14:55:00,CE,76200.0,76426.52,395.0,523460
2026-09-02 15:00:00,CE,76200.0,76381.7,371.6,528120
2026-09-02 15:05:00,CE,76200.0,76379.58,392.55,528880
2026-09-02 15:10:00,CE,76300.0,76469.92,353.85,939620
2026-09-02 15:15:00,CE,76300.0,76469.92,342.1,887920
2026-09-02 15:20:00,CE,76300.0,76469.92,343.05,862320
2026-09-02 15:25:00,CE,76400.0,76570.35,265.05,1115300
2026-09-02 15:30:00,CE,76400.0,76570.35,243.35,1002180
2026-09-02 15:35:00,CE,76400.0,76570.35,252.75,815020
2026-09-03 09:15:00,CE,76600.0,76755.0,289.9,881400
2026-09-01 09:15:00,PE,76700.0,76878.59,193.4,455200
2026-09-01 09:20:00,PE,76700.0,76866.64,206.45,477400
2026-09-01 09:25:00,PE,76700.0,76943.41,183.6,561060
2026-09-01 09:30:00,PE,76800.0,76958.62,216.25,872360
2026-09-01 09:35:00,PE,76700.0,76865.38,200.95,591820
2026-09-01 09:40:00,PE,76600.0,76831.38,173.7,380400
2026-09-01 09:45:00,PE,76600.0,76805.71,175.25,367060
2026-09-01 09:50:00,PE,76600.0,76807.91,177.7,378700
2026-09-01 09:55:00,PE,76600.0,76800.79,179.3,381800
2026-09-01 10:00:00,PE,76700.0,76853.58,205.3,749260
2026-09-01 10:05:00,PE,76700.0,76851.7,208.0,753720
2026-09-01 10:10:00,PE,76700.0,76878.41,202.35,809560
2026-09-01 10:15:00,PE,76700.0,76929.55,180.05,716840
2026-09-01 10:20:00,PE,76800.0,76966.24,205.8,1146660
2026-09-01 10:25:00,PE,76800.0,76962.34,206.25,1165820
2026-09-01 10:30:00,PE,76800.0,76984.86,210.75,1178900
2026-09-01 10:35:00,PE,76800.0,76994.74,207.05,1195660
2026-09-01 10:40:00,PE,76800.0,76963.62,211.05,1195960
2026-09-01 10:45:00,PE,76800.0,76979.66,208.45,1211840
2026-09-01 10:50:00,PE,76800.0,77038.66,188.5,1224540
2026-09-01 10:55:00,PE,76800.0,77026.1,191.3,1241020
2026-09-01 11:00:00,PE,76800.0,77034.56,191.95,1246240
2026-09-01 11:05:00,PE,76900.0,77071.71,207.2,1176460
2026-09-01 11:10:00,PE,76900.0,77114.98,190.65,1193660
2026-09-01 11:15:00,PE,77000.0,77166.65,203.8,2197300
2026-09-01 11:20:00,PE,77000.0,77180.6,203.8,2275940
2026-09-01 11:25:00,PE,77000.0,77196.3,191.8,2341880
2026-09-01 11:30:00,PE,77000.0,77190.28,194.0,2422760
2026-09-01 11:35:00,PE,77000.0,77156.25,204.1,2417060
2026-09-01 11:40:00,PE,77000.0,77169.23,201.75,2439300
2026-09-01 11:45:00,PE,76900.0,77137.65,177.05,1427820
2026-09-01 11:50:00,PE,77000.0,77172.29,205.4,2402520
2026-09-01 11:55:00,PE,77000.0,77175.01,201.5,2430680
2026-09-01 12:00:00,PE,77000.0,77198.01,195.8,2455060
2026-09-01 12:05:00,PE,77000.0,77221.94,187.2,2461200
2026-09-01 12:10:00,PE,77000.0,77192.67,195.15,2486480
2026-09-01 12:15:00,PE,77000.0,77173.47,199.75,2509800
2026-09-01 12:20:00,PE,76900.0,77136.86,176.35,1458660
2026-09-01 12:25:00,PE,77000.0,77170.38,203.05,2500640
2026-09-01 12:30:00,PE,77000.0,77158.51,201.85,2512200
2026-09-01 12:35:00,PE,77000.0,77156.93,199.75,2514700
2026-09-01 12:40:00,PE,77000.0,77178.54,194.65,2497780
2026-09-01 12:45:00,PE,77000.0,77158.4,200.8,2512660
2026-09-01 12:50:00,PE,76900.0,77100.92,177.55,1445060
2026-09-01 12:55:00,PE,76900.0,77099.47,182.1,1432680
2026-09-01 13:00:00,PE,76900.0,77076.84,191.4,1428080
2026-09-01 13:05:00,PE,76800.0,77036.29,170.5,1352640
2026-09-01 13:10:00,PE,76800.0,76955.67,196.9,1286060
2026-09-01 13:15:00,PE,76800.0,76950.4,197.25,1221440
2026-09-01 13:20:00,PE,76800.0,76974.91,190.5,1220380
2026-09-01 13:25:00,PE,76800.0,76953.42,197.45,1221520
2026-09-01 13:30:00,PE,76800.0,76988.81,184.25,1237900
2026-09-01 13:35:00,PE,76700.0,76928.78,177.75,2938540
2026-09-01 13:40:00,PE,76700.0,76916.09,171.35,1960580
2026-09-01 13:45:00,PE,76700.0,76875.32,181.9,1511120
2026-09-01 13:50:00,PE,76600.0,76785.76,186.85,485920
2026-09-01 13:55:00,PE,76600.0,76810.92,179.2,461660
2026-09-01 14:00:00,PE,76600.0,76753.96,206.45,457260
2026-09-01 14:05:00,PE,76500.0,76669.02,200.75,983060
2026-09-01 14:10:00,PE,76500.0,76698.95,192.2,1023800
2026-09-01 14:15:00,PE,76500.0,76691.17,189.25,1017180
2026-09-01 14:20:00,PE,76500.0,76672.63,200.3,1002720
2026-09-01 14:25:00,PE,76500.0,76740.25,165.25,1034760
2026-09-01 14:30:00,PE,76500.0,76748.21,159.55,1084280
2026-09-01 14:35:00,PE,76500.0,76707.71,181.9,1061500
2026-09-01 14:40:00,PE,76500.0,76693.31,182.75,1032400
2026-09-01 14:45:00,PE,76500.0,76700.2,177.45,1007740
2026-09-01 14:50:00,PE,76500.0,76743.7,165.75,1029280
2026-09-01 14:55:00,PE,76600.0,76751.75,203.05,491620
2026-09-01 15:00:00,PE,76500.0,76728.67,173.25,1072840
2026-09-01 15:05:00,PE,76500.0,76711.67,179.95,1052120
2026-09-01 15:10:00,PE,76500.0,76718.68,171.0,1032620
2026-09-01 15:15:00,PE,76500.0,76725.18,170.85,1047140
2026-09-01 15:20:00,PE,76500.0,76725.18,159.35,1043540
2026-09-01 15:25:00,PE,76700.0,76944.28,209.15,687680
2026-09-01 15:30:00,PE,76700.0,76944.28,247.45,604760
2026-09-01 15:35:00,PE,76700.0,76944.28,247.8,518920
2026-09-02 09:15:00,PE,76000.0,76224.43,153.2,1704200
2026-09-02 09:20:00,PE,76000.0,76181.1,154.55,2013820
2026-09-02 09:25:00,PE,76100.0,76261.55,178.15,1095440
2026-09-02 09:30:00,PE,76100.0,76341.94,152.8,1142300
2026-09-02 09:35:00,PE,76100.0,76295.17,170.3,1232300
2026-09-02 09:40:00,PE,76100.0,76341.45,156.35,1273160
2026-09-02 09:45:00,PE,76100.0,76320.71,160.1,1367060
2026-09-02 09:50:00,PE,76100.0,76303.43,165.65,1389480
2026-09-02 09:55:00,PE,76200.0,76382.5,176.7,2801700
2026-09-02 10:00:00,PE,76200.0,76373.64,179.65,2886940
2026-09-02 10:05:00,PE,76100.0,76344.0,149.55,1474960
2026-09-02 10:10:00,PE,76100.0,76344.69,143.5,1515580
2026-09-02 10:15:00,PE,76200.0,76396.77,168.5,2968660
2026-09-02 10:20:00,PE,76200.0,76448.37,145.9,3028000
2026-09-02 10:25:00,PE,76300.0,76478.36,170.65,3008380
2026-09-02 10:30:00,PE,76300.0,76478.33,174.4,3103340
2026-09-02 10:35:00,PE,76200.0,76410.14,157.25,3265660
2026-09-02 10:40:00,PE,76200.0,76404.25,159.4,3376580
2026-09-02 10:45:00,PE,76200.0,76406.83,158.45,3223660
2026-09-02 10:50:00,PE,76200.0,76380.03,167.7,3223960
2026-09-02 10:55:00,PE,76200.0,76394.71,163.0,3229360
2026-09-02 11:00:00,PE,76100.0,76330.28,153.3,1661720
2026-09-02 11:05:00,PE,76100.0,76311.2,159.15,1561440
2026-09-02 11:10:00,PE,76100.0,76309.8,154.05,1538640
2026-09-02 11:15:00,PE,76100.0,76319.53,152.5,1562600
2026-09-02 11:20:00,PE,76100.0,76283.88,161.4,1526040
2026-09-02 11:25:00,PE,76100.0,76273.13,162.8,1547160
2026-09-02 11:30:00,PE,76100.0,76259.21,162.25,1514880
2026-09-02 11:35:00,PE,76100.0,76279.37,151.85,1534520
2026-09-02 11:40:00,PE,76100.0,76255.85,160.4,1523260
2026-09-02 11:45:00,PE,76000.0,76249.21,127.95,3562840
2026-09-02 11:50:00,PE,76100.0,76295.86,138.9,1502900
2026-09-02 11:55:00,PE,76100.0,76263.83,158.0,1526280
2026-09-02 12:00:00,PE,76000.0,76238.86,127.8,3500560
2026-09-02 12:05:00,PE,76100.0,76264.69,155.2,1537940
2026-09-02 12:10:00,PE,76100.0,76340.33,128.3,1503260
2026-09-02 12:15:00,PE,76100.0,76313.44,137.4,1477380
2026-09-02 12:20:00,PE,76100.0,76292.43,140.55,1525360
2026-09-02 12:25:00,PE,76100.0,76330.19,125.5,1490260
2026-09-02 12:30:00,PE,76200.0,76374.93,144.5,2891660
2026-09-02 12:35:00,PE,76200.0,76377.26,144.1,2939560
2026-09-02 12:40:00,PE,76200.0,76417.38,133.0,2984380
2026-09-02 12:45:00,PE,76200.0,76401.8,133.6,3055960
2026-09-02 12:50:00,PE,76200.0,76417.73,132.25,3133780
2026-09-02 12:55:00,PE,76200.0,76427.04,126.9,3129860
2026-09-02 13:00:00,PE,76200.0,76429.72,129.95,3123260
2026-09-02 13:05:00,PE,76200.0,76389.99,138.95,3196760
2026-09-02 13:10:00,PE,76200.0,76447.39,119.45,3133460
2026-09-02 13:15:00,PE,76200.0,76438.14,124.35,3164580
2026-09-02 13:20:00,PE,76200.0,76448.69,123.05,3202880
2026-09-02 13:25:00,PE,76200.0,76443.65,126.0,3199720
2026-09-02 13:30:00,PE,76200.0,76444.51,121.95,3262460
2026-09-02 13:35:00,PE,76200.0,76419.79,132.2,3280500
2026-09-02 13:40:00,PE,76200.0,76425.19,131.5,3336040
2026-09-02 13:45:00,PE,76200.0,76423.45,136.0,3266860
2026-09-02 13:50:00,PE,76200.0,76420.27,127.95,3364940
2026-09-02 13:55:00,PE,76200.0,76439.64,118.5,3333420
2026-09-02 14:00:00,PE,76300.0,76463.73,145.9,3300440
2026-09-02 14:05:00,PE,76300.0,76517.93,122.95,3328200
2026-09-02 14:10:00,PE,76300.0,76495.56,132.35,3333440
2026-09-02 14:15:00,PE,76300.0,76481.16,138.3,3320120
2026-09-02 14:20:00,PE,76300.0,76459.2,155.85,3272460
2026-09-02 14:25:00,PE,76300.0,76487.7,137.15,3187860
2026-09-02 14:30:00,PE,76300.0,76531.17,123.0,3110560
2026-09-02 14:35:00,PE,76300.0,76521.24,127.65,3136620
2026-09-02 14:40:00,PE,76300.0,76473.14,150.25,3122820
2026-09-02 14:45:00,PE,76300.0,76515.69,133.5,3060440
2026-09-02 14:50:00,PE,76300.0,76463.84,148.3,3020020
2026-09-02 14:55:00,PE,76200.0,76426.52,120.65,3236360
2026-09-02 15:00:00,PE,76200.0,76381.7,132.45,3151800
2026-09-02 15:05:00,PE,76200.0,76379.58,122.65,2975600
2026-09-02 15:10:00,PE,76300.0,76469.92,134.35,2456420
2026-09-02 15:15:00,PE,76300.0,76469.92,143.95,2347280
2026-09-02 15:20:00,PE,76300.0,76469.92,133.5,2238880
2026-09-02 15:25:00,PE,76400.0,76570.35,161.9,2123140
2026-09-02 15:30:00,PE,76400.0,76570.35,181.05,1955700
2026-09-02 15:35:00,PE,76400.0,76570.35,167.95,1581800
2026-09-03 09:15:00,PE,76600.0,76755.0,81.55,1898280
2026-09-01 09:15:00,CE,76800.0,76878.59,398.2,272600
2026-09-01 09:20:00,CE,76800.0,76866.64,383.95,370820
2026-09-01 09:25:00,CE,76800.0,76943.41,422.2,357640
2026-09-01 09:30:00,CE,76900.0,76958.62,360.05,580800
2026-09-01 09:35:00,CE,76800.0,76865.38,373.05,387340
2026-09-01 09:40:00,CE,76700.0,76831.38,415.45,127140
2026-09-01 09:45:00,CE,76700.0,76805.71,412.85,164080
2026-09-01 09:50:00,CE,76700.0,76807.91,403.85,182360
2026-09-01 09:55:00,CE,76700.0,76800.79,398.8,212300
2026-09-01 10:00:00,CE,76800.0,76853.58,356.3,700740
2026-09-01 10:05:00,CE,76800.0,76851.7,352.55,709180
2026-09-01 10:10:00,CE,76800.0,76878.41,357.9,717020
2026-09-01 10:15:00,CE,76800.0,76929.55,378.5,637120
2026-09-01 10:20:00,CE,76900.0,76966.24,338.85,1007620
2026-09-01 10:25:00,CE,76900.0,76962.34,335.8,996440
2026-09-01 10:30:00,CE,76900.0,76984.86,340.45,900900
2026-09-01 10:35:00,CE,76900.0,76994.74,345.75,915460
2026-09-01 10:40:00,CE,76900.0,76963.62,337.3,925300
2026-09-01 10:45:00,CE,76900.0,76979.66,345.3,923100
2026-09-01 10:50:00,CE,76900.0,77038.66,380.45,829280
2026-09-01 10:55:00,CE,76900.0,77026.1,377.75,748320
2026-09-01 11:00:00,CE,76900.0,77034.56,373.05,738980
2026-09-01 11:05:00,CE,77000.0,77071.71,347.1,1805720
2026-09-01 11:10:00,CE,77000.0,77114.98,382.45,1717700
2026-09-01 11:15:00,CE,77100.0,77166.65,363.4,637520
2026-09-01 11:20:00,CE,77100.0,77180.6,367.2,585820
2026-09-01 11:25:00,CE,77100.0,77196.3,384.3,569580
2026-09-01 11:30:00,CE,77100.0,77190.28,384.75,571300
2026-09-01 11:35:00,CE,77100.0,77156.25,352.1,539860
2026-09-01 11:40:00,CE,77100.0,77169.23,362.15,547780
2026-09-01 11:45:00,CE,77000.0,77137.65,409.8,1342600
2026-09-01 11:50:00,CE,77100.0,77172.29,357.4,651900
2026-09-01 11:55:00,CE,77100.0,77175.01,363.5,660020
2026-09-01 12:00:00,CE,77100.0,77198.01,373.3,648440
2026-09-01 12:05:00,CE,77100.0,77221.94,393.35,633260
2026-09-01 12:10:00,CE,77100.0,77192.67,371.1,594580
2026-09-01 12:15:00,CE,77100.0,77173.47,351.95,601260
2026-09-01 12:20:00,CE,77000.0,77136.86,388.95,1279840
2026-09-01 12:25:00,CE,77100.0,77170.38,345.35,604540
2026-09-01 12:30:00,CE,77100.0,77158.51,347.9,617720
2026-09-01 12:35:00,CE,77100.0,77156.93,350.05,619420
2026-09-01 12:40:00,CE,77100.0,77178.54,360.4,622960
2026-09-01 12:45:00,CE,77100.0,77158.4,346.4,626940
2026-09-01 12:50:00,CE,77000.0,77100.92,378.7,1265220
2026-09-01 12:55:00,CE,77000.0,77099.47,371.25,1272380
2026-09-01 13:00:00,CE,77000.0,77076.84,351.2,1291080
2026-09-01 13:05:00,CE,76900.0,77036.29,388.95,444040
2026-09-01 13:10:00,CE,76900.0,76955.67,329.25,482300
2026-09-01 13:15:00,CE,76900.0,76950.4,326.6,545440
2026-09-01 13:20:00,CE,76900.0,76974.91,340.35,576980
