ts,side,strike,spot,close,oi
2026-09-02 10:20:00,PE,23900.0,23876.1,128.6,6961045
2026-09-02 10:25:00,PE,23900.0,23882.75,125.8,7273565
2026-09-02 10:30:00,PE,23900.0,23881.1,127.25,7987590
2026-09-02 10:35:00,PE,23850.0,23864.4,112.05,6230120
2026-09-02 10:40:00,PE,23850.0,23861.25,114.45,6583720
2026-09-02 10:45:00,PE,23850.0,23862.9,111.8,6479590
2026-09-02 10:50:00,PE,23850.0,23854.55,115.0,6303830
2026-09-02 10:55:00,PE,23850.0,23859.95,113.35,6312670
2026-09-02 11:00:00,PE,23850.0,23836.6,124.75,6352190
2026-09-02 11:05:00,PE,23850.0,23829.9,127.35,6054230
2026-09-02 11:10:00,PE,23850.0,23832.1,125.75,5922670
2026-09-02 11:15:00,PE,23850.0,23834.95,124.35,5546580
2026-09-02 11:20:00,PE,23800.0,23824.85,106.65,10357555
2026-09-02 11:25:00,PE,23800.0,23819.0,108.15,10454405
2026-09-02 11:30:00,PE,23800.0,23813.95,106.8,10400715
2026-09-02 11:35:00,PE,23800.0,23817.7,104.3,10355410
2026-09-02 11:40:00,PE,23800.0,23811.95,108.35,10403640
2026-09-02 11:45:00,PE,23800.0,23813.1,108.2,10255115
2026-09-02 11:50:00,PE,23850.0,23825.2,120.75,4734600
2026-09-02 11:55:00,PE,23800.0,23814.8,108.8,10131680
2026-09-02 12:00:00,PE,23800.0,23806.1,111.7,10227035
2026-09-02 12:05:00,PE,23800.0,23812.5,109.4,10516805
2026-09-02 12:10:00,PE,23850.0,23838.85,115.45,4364685
2026-09-02 12:15:00,PE,23850.0,23829.0,120.35,4426110
2026-09-02 12:20:00,PE,23850.0,23826.35,121.4,4550325
2026-09-02 12:25:00,PE,23850.0,23836.2,113.55,4518670
2026-09-02 12:30:00,PE,23850.0,23848.85,110.3,4568005
2026-09-02 12:35:00,PE,23850.0,23851.25,109.15,4675580
2026-09-02 12:40:00,PE,23850.0,23860.95,104.55,4840355
2026-09-02 12:45:00,PE,23850.0,23859.95,104.2,5012670
2026-09-02 12:50:00,PE,23850.0,23863.15,103.55,5162105
2026-09-02 12:55:00,PE,23850.0,23869.7,101.35,5225870
2026-09-02 13:00:00,PE,23850.0,23866.25,102.1,5549570
2026-09-02 13:05:00,PE,23850.0,23857.75,105.45,5769335
2026-09-02 13:10:00,PE,23850.0,23874.2,98.15,5848960
2026-09-02 13:15:00,PE,23850.0,23871.2,100.35,6006520
2026-09-02 13:20:00,PE,23900.0,23877.65,120.5,10334675
2026-09-02 13:25:00,PE,23900.0,23875.8,121.2,10686325
2026-09-02 13:30:00,PE,23900.0,23877.95,118.95,10943400
2026-09-02 13:35:00,PE,23850.0,23863.55,103.2,6468670
2026-09-02 13:40:00,PE,23850.0,23868.4,103.15,6614855
2026-09-02 13:45:00,PE,23850.0,23864.75,104.5,6580080
2026-09-02 13:50:00,PE,23850.0,23866.4,102.15,6694155
2026-09-02 13:55:00,PE,23850.0,23872.3,98.05,6784765
2026-09-02 14:00:00,PE,23850.0,23874.6,99.45,6736210
2026-09-02 14:05:00,PE,23900.0,23892.9,110.55,10953280
2026-09-02 14:10:00,PE,23900.0,23885.75,113.2,11237590
2026-09-02 14:15:00,PE,23900.0,23883.05,115.75,11372530
2026-09-02 14:20:00,PE,23850.0,23874.45,101.85,6855810
2026-09-02 14:25:00,PE,23900.0,23886.65,113.9,10467535
2026-09-02 14:30:00,PE,23900.0,23901.35,106.4,10381410
2026-09-02 14:35:00,PE,23900.0,23903.75,107.4,10748270
2026-09-02 14:40:00,PE,23900.0,23887.65,116.85,10789935
2026-09-02 14:45:00,PE,23900.0,23899.45,109.45,10007985
2026-09-02 14:50:00,PE,23900.0,23883.75,116.3,10261940
2026-09-02 14:55:00,PE,23850.0,23873.15,98.15,6509425
2026-09-02 15:00:00,PE,23850.0,23860.8,104.35,6132815
2026-09-02 15:05:00,PE,23850.0,23862.0,99.9,5863845
2026-09-02 15:10:00,PE,23900.0,23883.5,116.35,7253610
2026-09-02 15:15:00,PE,23900.0,23882.85,117.2,7092995
2026-09-02 15:20:00,PE,23900.0,23882.85,113.9,6841705
2026-09-02 15:25:00,PE,23900.0,23914.45,114.4,6477900
2026-09-02 15:30:00,PE,23900.0,23914.45,117.8,6039280
2026-09-02 15:35:00,PE,23900.0,23914.45,114.4,5951140
2026-09-03 09:15:00,PE,23950.0,23968.65,79.2,2350855
2026-09-03 09:20:00,PE,24000.0,23980.9,94.35,6868550
2026-09-01 09:15:00,CE,24100.0,24042.55,23.6,19796400
2026-09-01 09:20:00,CE,24100.0,24039.4,20.1,24289070
2026-09-01 09:25:00,CE,24100.0,24064.75,32.2,25107615
2026-09-01 09:30:00,CE,24100.0,24066.35,31.0,27833260
2026-09-01 09:35:00,CE,24100.0,24041.25,20.85,29642730
2026-09-01 09:40:00,CE,24100.0,24030.15,18.1,33341425
2026-09-01 09:45:00,CE,24050.0,24021.35,32.0,30930510
2026-09-01 09:50:00,CE,24050.0,24023.0,30.25,34209760
2026-09-01 09:55:00,CE,24050.0,24019.0,28.85,36046465
2026-09-01 10:00:00,CE,24100.0,24033.95,17.65,43020900
2026-09-01 10:05:00,CE,24100.0,24034.0,17.65,43816565
2026-09-01 10:10:00,CE,24100.0,24036.25,17.95,44159375
2026-09-01 10:15:00,CE,24100.0,24050.2,21.0,41457195
2026-09-01 10:20:00,CE,24100.0,24062.5,23.45,41421445
2026-09-01 10:25:00,CE,24100.0,24062.8,23.7,41560090
2026-09-01 10:30:00,CE,24100.0,24067.3,24.0,39198510
2026-09-01 10:35:00,CE,24100.0,24069.1,25.1,39684450
2026-09-01 10:40:00,CE,24100.0,24066.0,24.35,39819325
2026-09-01 10:45:00,CE,24100.0,24069.6,26.1,40028365
2026-09-01 10:50:00,CE,24150.0,24088.65,17.7,23833030
2026-09-01 10:55:00,CE,24150.0,24083.65,15.7,24483030
2026-09-01 11:00:00,CE,24150.0,24077.4,14.3,24945765
2026-09-01 11:05:00,CE,24150.0,24094.75,20.15,22832290
2026-09-01 11:10:00,CE,24150.0,24108.75,27.6,20579455
2026-09-01 11:15:00,CE,24150.0,24123.95,34.0,21233680
2026-09-01 11:20:00,CE,24150.0,24121.7,32.5,20367880
2026-09-01 11:25:00,CE,24200.0,24127.9,19.4,26954785
2026-09-01 11:30:00,CE,24200.0,24126.65,19.1,26262275
2026-09-01 11:35:00,CE,24150.0,24113.4,28.8,22958780
2026-09-01 11:40:00,CE,24150.0,24119.0,30.45,24211070
2026-09-01 11:45:00,CE,24150.0,24111.55,24.9,25060360
2026-09-01 11:50:00,CE,24150.0,24119.65,25.75,26232375
2026-09-01 11:55:00,CE,24150.0,24118.65,26.8,26598455
2026-09-01 12:00:00,CE,24150.0,24124.2,28.5,27265095
2026-09-01 12:05:00,CE,24200.0,24129.1,14.85,32075355
2026-09-01 12:10:00,CE,24150.0,24118.5,25.95,27532830
2026-09-01 12:15:00,CE,24150.0,24111.65,21.15,27700790
2026-09-01 12:20:00,CE,24150.0,24098.75,16.35,28629055
2026-09-01 12:25:00,CE,24150.0,24110.9,19.1,29443115
2026-09-01 12:30:00,CE,24150.0,24108.4,18.85,30135690
2026-09-01 12:35:00,CE,24150.0,24111.8,19.55,30970095
2026-09-01 12:40:00,CE,24150.0,24116.5,22.8,31079425
2026-09-01 12:45:00,CE,24150.0,24109.3,18.4,30834700
2026-09-01 12:50:00,CE,24150.0,24095.1,13.75,31447455
2026-09-01 12:55:00,CE,24150.0,24094.05,13.55,32409325
2026-09-01 13:00:00,CE,24150.0,24084.15,11.15,32663280
2026-09-01 13:05:00,CE,24150.0,24075.8,9.3,34461765
2026-09-01 13:10:00,CE,24100.0,24050.75,14.4,42692260
2026-09-01 13:15:00,CE,24100.0,24050.35,14.65,46184970
2026-09-01 13:20:00,CE,24100.0,24056.9,15.45,50189490
2026-09-01 13:25:00,CE,24100.0,24051.45,13.8,50409320
2026-09-01 13:30:00,CE,24100.0,24060.6,15.8,53033045
2026-09-01 13:35:00,CE,24100.0,24038.0,9.9,51586340
2026-09-01 13:40:00,CE,24100.0,24034.9,9.75,53396135
2026-09-01 13:45:00,CE,24050.0,24019.65,20.2,40084915
2026-09-01 13:50:00,CE,24050.0,23995.0,14.0,45247085
2026-09-01 13:55:00,CE,24050.0,24001.8,14.7,46776990
2026-09-01 14:00:00,CE,24050.0,23980.45,10.1,47430305
2026-09-01 14:05:00,CE,24000.0,23957.85,20.5,39705120
2026-09-01 14:10:00,CE,24000.0,23965.05,22.5,44609825
2026-09-01 14:15:00,CE,24000.0,23967.15,24.0,45963060
2026-09-01 14:20:00,CE,24000.0,23958.05,22.6,47196695
2026-09-01 14:25:00,CE,24050.0,23982.45,15.0,45408740
2026-09-01 14:30:00,CE,24050.0,23985.6,14.4,45105125
2026-09-01 14:35:00,CE,24000.0,23966.0,22.8,44736185
2026-09-01 14:40:00,CE,24000.0,23963.7,23.75,44113940
2026-09-01 14:45:00,CE,24000.0,23970.4,29.2,42731390
2026-09-01 14:50:00,CE,24050.0,23980.85,12.75,43321980
2026-09-01 14:55:00,CE,24050.0,23980.8,12.2,42642535
2026-09-01 15:00:00,CE,24050.0,23975.85,8.95,40719835
2026-09-01 15:05:00,CE,24000.0,23970.7,24.35,35817145
2026-09-01 15:10:00,CE,24050.0,23984.45,16.65,31311475
2026-09-01 15:15:00,CE,24050.0,23980.55,12.6,28646540
2026-09-01 15:20:00,CE,24050.0,23980.55,27.5,22386910
2026-09-01 15:25:00,CE,24100.0,24055.8,0.1,29364790
2026-09-01 15:30:00,CE,24100.0,24055.8,0.05,25893855
2026-09-01 15:35:00,CE,24100.0,24055.8,0.05,25143105
2026-09-02 09:15:00,CE,23850.0,23824.35,154.0,2236910
2026-09-02 09:20:00,CE,23850.0,23804.6,152.8,4293965
2026-09-02 09:25:00,CE,23850.0,23821.7,157.7,5034770
2026-09-02 09:30:00,CE,23900.0,23843.25,138.0,5333640
2026-09-02 09:35:00,CE,23900.0,23827.85,130.5,5681390
2026-09-02 09:40:00,CE,23900.0,23841.6,132.65,5993715
2026-09-02 09:45:00,CE,23900.0,23835.35,131.6,6094335
2026-09-02 09:50:00,CE,23900.0,23830.7,128.0,6411860
2026-09-02 09:55:00,CE,23900.0,23851.0,134.1,6561750
2026-09-02 10:00:00,CE,23900.0,23853.55,134.55,6807645
2026-09-02 10:05:00,CE,23900.0,23848.25,133.05,6936735
2026-09-02 10:10:00,CE,23900.0,23848.05,135.0,6801925
2026-09-02 10:15:00,CE,23900.0,23856.15,137.45,7039825
2026-09-02 10:20:00,CE,23950.0,23876.1,119.55,3028675
2026-09-02 10:25:00,CE,23950.0,23882.75,122.5,3082235
2026-09-02 10:30:00,CE,23950.0,23881.1,121.15,3144960
2026-09-02 10:35:00,CE,23900.0,23864.4,140.0,6953310
2026-09-02 10:40:00,CE,23900.0,23861.25,138.15,7106190
2026-09-02 10:45:00,CE,23900.0,23862.9,140.4,7174375
2026-09-02 10:50:00,CE,23900.0,23854.55,136.25,7097415
2026-09-02 10:55:00,CE,23900.0,23859.95,138.45,7223190
2026-09-02 11:00:00,CE,23900.0,23836.6,129.2,7378735
2026-09-02 11:05:00,CE,23900.0,23829.9,127.1,7533110
2026-09-02 11:10:00,CE,23900.0,23832.1,128.7,7665580
2026-09-02 11:15:00,CE,23900.0,23834.95,129.05,7848490
2026-09-02 11:20:00,CE,23850.0,23824.85,151.8,5458700
2026-09-02 11:25:00,CE,23850.0,23819.0,150.55,5653310
2026-09-02 11:30:00,CE,23850.0,23813.95,150.65,5823350
2026-09-02 11:35:00,CE,23850.0,23817.7,152.6,6054490
2026-09-02 11:40:00,CE,23850.0,23811.95,150.05,6286410
2026-09-02 11:45:00,CE,23850.0,23813.1,149.7,6509165
2026-09-02 11:50:00,CE,23900.0,23825.2,130.55,8537945
2026-09-02 11:55:00,CE,23850.0,23814.8,149.8,6695650
2026-09-02 12:00:00,CE,23850.0,23806.1,148.0,6803875
2026-09-02 12:05:00,CE,23850.0,23812.5,149.45,6938100
2026-09-02 12:10:00,CE,23900.0,23838.85,133.5,8914295
2026-09-02 12:15:00,CE,23900.0,23829.0,130.1,8757580
2026-09-02 12:20:00,CE,23900.0,23826.35,128.15,8767655
2026-09-02 12:25:00,CE,23900.0,23836.2,134.4,8765120
2026-09-02 12:30:00,CE,23900.0,23848.85,137.3,8588320
2026-09-02 12:35:00,CE,23900.0,23851.25,139.4,8913450
2026-09-02 12:40:00,CE,23900.0,23860.95,142.45,8410090
2026-09-02 12:45:00,CE,23900.0,23859.95,144.75,8411000
2026-09-02 12:50:00,CE,23900.0,23863.15,145.75,8460400
2026-09-02 12:55:00,CE,23900.0,23869.7,146.9,8442785
2026-09-02 13:00:00,CE,23900.0,23866.25,145.3,8175245
2026-09-02 13:05:00,CE,23900.0,23857.75,141.35,8008715
2026-09-02 13:10:00,CE,23900.0,23874.2,149.2,7970040
2026-09-02 13:15:00,CE,23900.0,23871.2,146.3,8074365
2026-09-02 13:20:00,CE,23950.0,23877.65,122.15,3443245
2026-09-02 13:25:00,CE,23950.0,23875.8,120.0,3360955
2026-09-02 13:30:00,CE,23950.0,23877.95,122.45,3373305
2026-09-02 13:35:00,CE,23900.0,23863.55,142.3,7545590
2026-09-02 13:40:00,CE,23900.0,23868.4,143.15,7449845
2026-09-02 13:45:00,CE,23900.0,23864.75,141.35,7517055
2026-09-02 13:50:00,CE,23900.0,23866.4,142.25,7420595
2026-09-02 13:55:00,CE,23900.0,23872.3,146.6,7484360
2026-09-02 14:00:00,CE,23900.0,23874.6,145.25,7437300
2026-09-02 14:05:00,CE,23950.0,23892.9,129.25,3333720
2026-09-02 14:10:00,CE,23950.0,23885.75,125.55,3380910
2026-09-02 14:15:00,CE,23950.0,23883.05,124.15,3343665
2026-09-02 14:20:00,CE,23900.0,23874.45,142.3,7306065
2026-09-02 14:25:00,CE,23950.0,23886.65,125.25,3279120
2026-09-02 14:30:00,CE,23950.0,23901.35,134.95,3326700
2026-09-02 14:35:00,CE,23950.0,23903.75,132.6,3434340
2026-09-02 14:40:00,CE,23950.0,23887.65,120.85,3401645
2026-09-02 14:45:00,CE,23950.0,23899.45,127.8,3548025
2026-09-02 14:50:00,CE,23950.0,23883.75,120.55,3464435
2026-09-02 14:55:00,CE,23900.0,23873.15,140.6,6764550
2026-09-02 15:00:00,CE,23900.0,23860.8,131.8,6856200
2026-09-02 15:05:00,CE,23900.0,23862.0,136.4,6934330
2026-09-02 15:10:00,CE,23950.0,23883.5,115.9,3132350
2026-09-02 15:15:00,CE,23950.0,23882.85,113.15,3015350
2026-09-02 15:20:00,CE,23950.0,23882.85,113.7,2930850
2026-09-02 15:25:00,CE,23950.0,23914.45,108.7,2694250
2026-09-02 15:30:00,CE,23950.0,23914.45,107.0,2607800
2026-09-02 15:35:00,CE,23950.0,23914.45,105.2,2452580
2026-09-03 09:15:00,CE,24000.0,23968.65,114.95,9891375
2026-09-03 09:20:00,CE,24050.0,23980.9,92.5,3988725
2026-09-01 09:15:00,PE,24100.0,24042.55,79.95,12298390
2026-09-01 09:20:00,PE,24100.0,24039.4,84.65,14102790
2026-09-01 09:25:00,PE,24100.0,24064.75,62.0,16199235
