ts,open,high,low,close,volume
2026-08-18 09:15:00,24223.85,24253.95,24211.1,24244.35,2715857.0
2026-08-18 09:16:00,24245.6,24251.4,24237.65,24238.0,1981535.0
2026-08-18 09:17:00,24239.45,24239.8,24228.45,24232.7,1500157.0
2026-08-18 09:18:00,24233.95,24238.75,24230.15,24234.15,1371671.0
2026-08-18 09:19:00,24237.1,24240.2,24233.4,24238.85,1230821.0
2026-08-18 09:20:00,24239.6,24240.6,24232.45,24234.9,1181737.0
2026-08-18 09:21:00,24236.45,24238.0,24230.75,24232.85,990817.0
2026-08-18 09:22:00,24234.25,24236.6,24229.85,24231.95,891815.0
2026-08-18 09:23:00,24232.85,24239.45,24231.2,24237.95,1055671.0
2026-08-18 09:24:00,24238.95,24246.55,24237.2,24244.35,1242017.0
2026-08-18 09:25:00,24246.25,24248.15,24241.1,24247.3,976742.0
2026-08-18 09:26:00,24248.95,24266.45,24248.35,24265.65,995130.0
2026-08-18 09:27:00,24266.25,24269.65,24258.45,24259.3,1747964.0
2026-08-18 09:28:00,24259.7,24260.15,24248.1,24248.4,1303152.0
2026-08-18 09:29:00,24249.6,24252.25,24244.45,24245.1,930246.0
2026-08-18 09:30:00,24246.4,24246.4,24229.0,24231.1,1121963.0
2026-08-18 09:31:00,24232.6,24233.55,24221.85,24224.1,1003892.0
2026-08-18 09:32:00,24225.45,24225.5,24220.65,24223.2,873500.0
2026-08-18 09:33:00,24224.5,24227.05,24222.2,24227.05,710027.0
2026-08-18 09:34:00,24227.6,24236.0,24226.1,24232.65,762464.0
2026-08-18 09:35:00,24233.5,24233.95,24229.7,24232.3,691145.0
2026-08-18 09:36:00,24234.65,24246.05,24233.0,24244.85,544300.0
2026-08-18 09:37:00,24245.85,24246.0,24240.6,24243.0,646986.0
2026-08-18 09:38:00,24244.3,24244.3,24235.7,24237.15,694895.0
2026-08-18 09:39:00,24238.4,24248.7,24236.1,24247.3,1588273.0
2026-08-18 09:40:00,24249.2,24249.2,24240.35,24242.05,755340.0
2026-08-18 09:41:00,24243.4,24246.25,24241.1,24243.9,631458.0
2026-08-18 09:42:00,24245.25,24245.25,24233.95,24235.9,1134971.0
2026-08-18 09:43:00,24236.9,24237.85,24230.4,24231.95,889145.0
2026-08-18 09:44:00,24234.05,24234.6,24222.95,24224.55,1218591.0
2026-08-18 09:45:00,24226.15,24226.15,24217.0,24219.9,734861.0
2026-08-18 09:46:00,24221.4,24222.45,24216.45,24216.5,651576.0
2026-08-18 09:47:00,24216.95,24223.75,24214.85,24223.75,599740.0
2026-08-18 09:48:00,24224.1,24230.55,24222.6,24230.55,442678.0
2026-08-18 09:49:00,24231.85,24232.05,24228.5,24228.5,356374.0
2026-08-18 09:50:00,24230.8,24231.75,24227.9,24231.55,452776.0
2026-08-18 09:51:00,24231.75,24233.7,24227.25,24227.45,488189.0
2026-08-18 09:52:00,24229.9,24229.9,24224.15,24228.7,438122.0
2026-08-18 09:53:00,24230.1,24239.9,24228.45,24239.9,581563.0
2026-08-18 09:54:00,24240.95,24241.35,24235.3,24235.3,513166.0
2026-08-18 09:55:00,24236.65,24237.3,24226.15,24227.5,542200.0
2026-08-18 09:56:00,24228.2,24231.0,24225.65,24231.0,349668.0
2026-08-18 09:57:00,24231.35,24232.45,24228.95,24229.0,395598.0
2026-08-18 09:58:00,24230.0,24230.35,24221.5,24225.35,524514.0
2026-08-18 09:59:00,24227.4,24234.5,24226.1,24234.5,340909.0
2026-08-18 10:00:00,24234.1,24234.6,24222.8,24223.7,538873.0
2026-08-18 10:01:00,24225.4,24226.55,24222.65,24222.95,589529.0
