date,open,close,range_pct,oc_move_pct,fh_range_pct,move_0915_1430,move_1430_1525,move_1500_1525,move_1415_1525,range_1430_1525_pct,range_1500_1525_pct,straddle_open_pts,straddle_open_pct,sigma_day,is_expiry,is_monthly,gap_pct,rv20,vol_regime,range20,range_gt_straddle,range_gt_2straddle,close_outside_straddle,last_hour_same_sign
2016-07-05,18071.05,18006.7,0.7423475669648496,-0.3560944162071311,0.3923402347954405,-0.2943935189156144,-0.12654117999649772,-0.16311177317478442,-0.056095061690697445,0.337165644069631,0.1936258804013518,133.8443730849176,0.7406563154045703,0.009135470985660076,False,False,0.08285141427364362,0.8304973623327341,low,1.2667214795156918,True,False,False,True
2016-07-07,17999.75,18073.65,0.8197336074112099,0.4105612577952611,0.35361602244476426,0.6994541590855441,-0.16578715797780363,0.13751504503132228,-0.16248231039363015,0.4634316562440519,0.28028720446025457,127.65114789107975,0.709182893601743,0.008888246146149595,True,False,0.16438325734309256,0.8080223769226904,low,1.2228918210717092,True,False,False,False
2016-07-08,18059.3,18008.65,0.9319298090180642,-0.28046491281499275,0.9319298090180642,-0.33389998504924634,0.07361520084450124,-0.007494337611568813,0.14984459530840155,0.3472415134174121,0.12684860327751557,132.41039147646006,0.7331978065398994,0.008895630319692177,False,False,0.024344833500689056,0.8086936654265615,low,1.224966432711539,True,False,False,False
2016-07-11,18291.3,18398.9,0.9083553383302525,0.58825780562346,0.6216069934887117,0.29030194682719834,0.29981901833802116,0.14287152720138252,0.10963450630467886,0.3616907612132432,0.23893562072916974,129.70554423207795,0.7091105838955021,0.008872559625934332,False,False,1.4409741985101698,0.8065963296303937,low,1.2201523607791154,True,False,False,True
2016-07-12,18507.8,18661.4,1.189768638087729,0.8299203579031689,0.3695739093787563,0.5286960092501625,0.3060898168029347,0.11211423850827629,0.4053854120432021,0.4735120783202873,0.23495711228052846,129.47435681136994,0.6995664358344587,0.008759500354595164,False,False,0.7008571164580424,0.7963182140541057,low,1.199377724645829,True,False,True,True
2016-07-13,18699.0,18611.0,0.884271886197115,-0.4706134017861907,0.6037756029734094,-0.2684635542007596,-0.19974475569474182,-0.046186523739077945,-0.11163379820580133,0.3512290335034962,0.19360746288294814,132.13842405507967,0.7066603778548568,0.008856305090625582,False,False,0.23310148220390126,0.8051186446023255,low,1.219359198197639,True,False,False,True
2016-07-14,18601.55,18835.9,1.616531955670365,1.2598412497883293,0.47361644594132507,1.3705847093387513,-0.00556837164903401,0.026259250417770552,0.11149781384642843,0.27921406411582983,0.17638789422031245,131.66883338043408,0.7078379671609843,0.008871440677190876,True,False,0.12089624415667632,0.8064946070173523,low,1.2229067173370554,True,True,True,False
2016-07-15,18870.9,18954.7,1.291141387003258,0.4440699701657058,0.7024042308528099,0.6457031726096796,-0.21850442932171976,-0.11568949887209579,-0.12437515975092239,0.3351278777428306,0.25456960344065793,135.7916999177096,0.7195825313986592,0.008878334586457209,False,False,0.27606857118587236,0.8071213260415643,low,1.2239572850499127,True,False,False,False
2016-07-18,19010.0,18890.9,1.4360862703840083,-0.6265123619147772,0.559968437664391,0.19805365597054259,-0.7628237604114019,-0.3555651614671751,-0.8448125727834599,0.848661120925686,0.41776929646069016,133.22627374937838,0.7008220607542262,0.00877006126594325,False,False,0.23002210533533685,0.7972782969039317,low,1.2094214948968889,True,True,False,False
2016-07-19,18957.9,18925.85,1.0362434657847162,-0.16905880925631722,0.7202801998111759,-0.5441003486673202,0.21851257640648214,0.042619878334804184,0.19194315937380857,0.476537742478678,0.3293113580652202,137.0929632979778,0.7231442475061995,0.008774332968832139,False,False,0.419514157610279,0.7976666335301944,low,1.2103309831196485,True,False,False,False
2016-07-20,18929.6,18960.5,0.6864909982250059,0.1632364128137942,0.6014390161440399,0.3399437917335879,-0.17058063225395825,-0.10904924337210575,-0.1529704169431101,0.2640314415906194,0.205981904147307,128.95787247863063,0.6812498546119867,0.008399549016735864,False,False,-0.15349376646226487,0.7635953651578058,low,1.1607657144206354,True,False,False,False
2016-07-21,18986.95,18665.05,1.8736553264215683,-1.6953749812371188,0.5211474196750965,-1.2250519435717755,-0.5249448794546141,-0.21101503849886294,-0.6721807673775393,0.6665120358743438,0.34286600678779583,126.65303464486897,0.6670530793248466,0.008329099874701295,True,False,0.03639144537328498,0.7571908977001177,low,1.145140412520166,True,True,True,True
2016-07-22,18671.9,18706.35,0.9859735752655175,0.18450184501843658,0.8282499370712216,0.08863586458796036,0.0034780840572512517,-0.02433981592681045,-0.1887905919800148,0.2900187013904349,0.2899380270840672,129.54567617660814,0.6938001819665279,0.008557187901897731,False,False,0.1754616248014429,0.7779261728997936,low,1.171600416720001,True,False,False,True
2016-07-25,18592.2,18972.95,2.4916362775787695,2.047901808285202,0.6731317434192912,2.2885941416292743,-0.2584434500491728,-0.2419200033658475,-0.11716199422878715,0.3341623855671449,0.29451130844537476,123.64781359362678,0.6650520841730767,0.00832290090681259,False,False,-0.595519703202374,0.7566273551647809,low,1.1367450030733823,True,True,True,False
2016-07-26,18942.0,18857.85,1.2126491394784116,-0.44425087108014294,0.5466687783760916,0.2824411360996759,-0.7438603879866279,-0.3762139769833195,-0.8433015769502727,1.0123450290858322,0.6676212920202402,124.63231949513829,0.6579681105223223,0.007947594755594208,False,False,0.032414569162919626,0.7225086141449278,low,1.1125183194860724,True,False,False,False
2016-07-27,18942.95,19002.75,1.280687538107837,0.31568472703564776,1.2479576834653603,0.14834014765385817,0.22455267367911258,0.28931155980338463,0.1374584925385447,0.6180469715698393,0.47365867037997805,123.19527003726398,0.6503489162842322,0.007833599629395841,False,False,0.2683232712106687,0.7121454208541673,low,1.0966759121125098,True,False,False,True
2016-07-28,19097.7,19083.15,0.6699759656922075,-0.07618718484424525,0.451101441534833,-0.29637076716045874,0.08402875884272465,-0.129442715047845,0.09611950333003882,0.4563811964644785,0.2588854300956818,121.40281798633623,0.6356933975627234,0.007965866289274141,True,True,0.2507531804607277,0.7241696626612855,low,1.1197194164491302,True,False,False,False
2016-07-29,19060.05,18950.35,0.8265980414532119,-0.575549382084517,0.7938069417446592,-0.6833665179262427,0.1693097655548259,0.08497948088621587,0.1687806063423336,0.31590402434258635,0.2074343850204025,124.9167466643903,0.6553851992224067,0.007930654151416205,False,False,-0.18917212305097353,0.720968559219655,low,1.1112290904466657,True,False,False,False
2016-08-01,19056.65,18771.8,2.3304200895750227,-1.4947537998546534,0.95504718825187,-1.8127530284703819,0.2682885116935374,0.2779351555902476,0.10270966778092028,0.4390418572833266,0.3466172084620487,125.00885438895148,0.6559854664327228,0.007887186225771843,False,False,-0.28416361703080817,0.717016929615622,low,1.1023355923516427,True,True,True,False
2016-08-02,18730.6,18726.2,1.039475510661702,-0.023490971992345955,0.8267220484127501,-0.26774369214012106,0.21573356102235763,0.05397995259384114,0.1583637175882613,0.4665305171984693,0.21912654023243444,130.21847251389136,0.6952178387979636,0.008564823140846445,False,False,0.06286024781854138,0.7786202855314949,low,1.186755339516108,True,False,False,False
2016-08-03,18696.2,18585.5,1.2382195312416426,-0.5920989291941736,0.7945464853820718,-0.06391673174228618,-0.465900424154031,-0.4054003395294825,-0.510628509066402,0.8202095347685885,0.7730454294726504,129.3625858804553,0.691919138009089,0.008668684196063557,False,False,-0.24164005510994846,0.7880621996421415,low,1.213280877566423,True,False,False,True
2016-08-04,18662.1,18627.7,1.507065121288601,-0.1843308095015983,1.4331184593373776,-0.9468387802015643,0.7830504073484956,0.4900400770255775,0.9129761234129452,0.8882685795276114,0.6362160383617348,134.52165578344193,0.7208280728505471,0.008792064511262047,True,False,0.7500470797126901,0.7992785919329133,low,1.238224673468884,True,True,False,False
2016-08-05,18761.3,18903.1,1.252045433951813,0.7558111644715426,0.7166347747757391,0.5764525912383522,0.22099213278605756,0.0481429262963573,0.2946074375782315,0.4115117292766957,0.24045010990871746,138.25518807209482,0.7369168878067875,0.008991299994418974,False,False,0.523414055412097,0.8173909085835429,low,1.2724215859113825,True,False,True,True
2016-08-08,19003.8,18912.65,0.6982813963523123,-0.47964091392246333,0.5825150759321859,-0.2625790631347269,-0.1965294741451573,-0.27781658306688106,-0.32615768854837857,0.3658877592474295,0.36558975399788896,137.6023374293909,0.724078012973147,0.00907370701741716,False,False,0.4425200099454685,0.8248824561288327,low,1.2885963854843265,False,False,False,True
2016-08-09,18912.05,18927.55,0.8965183573436138,0.08195832815585113,0.39472188366677047,0.16867552697883426,-0.018739492027797233,0.09724130641581841,0.07053397122109839,0.22856901543764246,0.2288341612937283,136.60991055174054,0.7223432179575485,0.009033670734666764,False,False,0.29609811422512955,0.8212427940606148,low,1.2780664861467455,True,False,False,False
2016-08-10,18962.65,18624.75,1.9722981756241875,-1.7819239399556541,1.342639346293891,-1.3713800550028798,-0.3301679980323602,-0.2413578116178261,-0.10744390677835947,0.36759594922631084,0.32671606206802045,138.96581604651146,0.7328396402744946,0.008960588750586416,False,False,0.20763384590187783,0.8145989773260378,low,1.2633345930504567,True,True,True,True
2016-08-11,18583.35,18657.7,0.8722862131962331,0.4000893272741557,0.4805376856164411,0.11542590544761921,0.22171697626418574,0.09689714408416261,0.4714807999547377,0.42945906432749326,0.23593515138501572,139.1660344052416,0.7488748498265468,0.0093386774930199,True,False,-0.020134498449642102,0.8489706811836272,low,1.3177280164259062,True,False,False,True
2016-08-12,18726.75,18931.65,1.5544608648056846,1.0941567543754305,0.5868610410241917,1.1758580639993577,0.026389471656385055,-0.05379136859481326,-0.04772955012920521,0.318257028176035,0.2299317324248492,137.89428195596338,0.7363492434937369,0.009123645390380993,False,False,0.2176045278892813,0.8294223082164539,low,1.280566134684967,True,True,True,True
2016-08-16,19001.05,18976.65,1.1715142057938828,-0.1284139560708386,0.5036563768844392,-0.19288407745886582,0.1260256058720488,-0.2039196724671566,0.31301095406266466,0.5225580561472999,0.3316322508422313,139.6252708559132,0.7348292376258848,0.00920983995136768,False,False,0.5147464695364423,0.8372581773970618,low,1.2939084708200024,True,False,False,False
2016-08-17,18980.0,19031.05,0.9062170706006323,0.26896733403583006,0.3751317175974749,0.23551106427819324,0.05151198179209615,-0.1096801956400939,0.09175976294957255,0.423396952382951,0.2167364631548165,139.238695264552,0.733607456609863,0.00912891181091058,False,False,0.34041835624305516,0.8299010737191436,low,1.2805493032901905,True,False,False,True
2016-08-18,19146.8,19335.3,1.4856268410387155,0.9844987151899964,0.9134685691603895,0.9852821359182862,0.05740750797109673,-0.07308620039565561,0.20977879990986548,0.2182519672415213,0.12680326641081816,143.804991293694,0.7510654067191072,0.00909757332890632,True,False,0.33261433289282216,0.8270521208096654,low,1.2739356898628869,True,False,True,True
2016-08-19,19415.85,19424.0,0.6705861448249792,0.04197601444182464,0.542855450572588,-0.18927834732963555,0.17080256565062957,0.03297983077226174,0.0729454764783144,0.3338648337642137,0.18061610446361023,144.58978044088872,0.7446997192545715,0.009301442441183154,False,False,0.4328869994259188,0.8455856764711958,low,1.3140369457531873,False,False,False,False
2016-08-22,19392.7,19337.05,1.23989954983061,-0.286963651270844,1.0617397268044235,-0.16836232190464706,-0.16089834478731913,-0.013190940151930342,-0.32616290612438315,0.3631188969036904,0.24442036163867686,138.28894798344845,0.7130979594561275,0.008927773702244455,False,False,0.04427512355846819,0.8116157911131322,low,1.2537814874954003,True,False,False,True
2016-08-23,19324.7,19366.85,0.6447706820804575,0.21811464084822152,0.4126842848789373,-0.06157922244589553,0.22316805434738907,0.2795054385696716,0.4147655498172531,0.4515140217886433,0.3569587528721078,140.02688715512159,0.7246005741621944,0.008996602271590173,False,False,-0.13006120375134156,0.8178729337809248,low,1.2664187830134161,False,False,False,False
2016-08-24,19369.8,19346.8,0.5508575204700138,-0.118741546118184,0.4290183688009094,-0.24755031027682284,0.14750140385109134,-0.20242810578866566,0.22686601179391364,0.38738526590363853,0.23414614019887703,130.3660665568077,0.6730377523609314,0.008282645040718718,False,False,-0.042082217810324174,0.7529677309744289,low,1.174115295416748,False,False,False,False
2016-08-25,19419.6,19294.0,0.772158025911969,-0.6467692434447558,0.23378442398400492,-0.43203773507177745,-0.2141117208065979,-0.2762595133801171,-0.4265377162040562,0.3855562508727342,0.3765295706219182,126.83584707137197,0.6531331596499,0.008127314141692812,True,True,0.19072921620113537,0.738846740153892,low,1.141160030380831,True,False,False,True
2016-08-26,19309.4,19188.05,1.1605746424021384,-0.6284503920370499,0.6905962898898905,-0.7214102975752867,0.1896182075211028,0.050529386484687855,0.1436474458910597,0.27699386023024686,0.16435073645278117,123.26503855217743,0.6383680412243644,0.007987889604295126,False,False,0.22001658546699776,0.7261717822086478,low,1.1156882234558616,True,False,False,False
2016-08-29,19171.9,19225.25,0.788393429967806,0.27827184577426944,0.37737522102661797,-0.025036642169018464,0.2786023968153861,0.07341302899033231,0.4103552668353938,0.4233817322390859,0.14422275908031035,126.17705325237876,0.6581353608790925,0.008110604580470214,False,False,-0.07087744716111066,0.7373276891336558,low,1.1400538064299965,True,False,False,False
2016-08-30,19326.15,19531.25,1.241064567955845,1.0612563806034814,0.7419998292469087,0.7748568649213583,0.2533900872360162,0.060983890515986516,0.3928252827288148,0.41897935397079744,0.19115118623916078,126.58204610068424,0.6549780794451261,0.008101630316036439,False,False,0.4226212923108985,0.7365118469124035,low,1.1381101249534953,True,False,True,True
2016-08-31,19613.8,19788.2,1.1598976231021016,0.8891698701934514,0.5429850411445003,0.9738041582967094,-0.07094239780255363,-0.07724912337391254,0.09052817373318423,0.3226490547746074,0.27340130919593486,118.47613247058689,0.6040447667998393,0.007540436226632906,False,False,0.3310080000000104,0.6854942024211732,low,1.082717977300437,True,False,True,False
2016-09-01,19784.95,19818.0,0.9598204695993744,0.1670461638770826,0.47055969310006945,0.6166303174887977,-0.5259469682698747,0.11425884684510557,-0.5679036522079683,0.9077231821047459,0.286405472290973,120.26520499000799,0.6078620617692133,0.007577422705494315,True,False,0.08894189466448488,0.6888566095903923,low,1.0889387084595215,True,False,False,False
2016-09-02,19832.35,19891.85,0.6234762900009402,0.3000148746870712,0.426575771403785,0.11849326983439656,0.1377427810947518,0.0037721709346794086,0.12362371057448307,0.30091887277552964,0.18709967835956196,121.18381104201853,0.6110411072919676,0.007487262387477323,False,False,0.06231708547783654,0.680660217043393,low,1.0749176937902247,True,False,False,True
2016-09-06,20101.35,20444.95,2.3306892323152426,1.709337930039534,0.883771487984627,0.7817882878513149,0.9603376360540095,0.3264415176710056,0.9448908279701573,0.9985931831083212,0.42013096902362573,115.55426867163442,0.5748582491804501,0.007204724197511395,False,False,0.49819398396830916,0.6549749270464904,low,1.0309941177588389,True,True,True,True
2016-09-07,20522.75,20442.7,0.9698992581403529,-0.39005493903107036,0.8636756769926057,-0.02704315942063662,-0.45547150683329374,-0.04942778771498402,-0.41761338703228956,0.7059930204901183,0.3136951675773217,128.29538884987414,0.6251374150631575,0.0077601720881227635,False,False,0.29762850972978594,0.7054701898293421,low,1.0854491792437673,True,False,False,True
2016-09-08,20417.95,20407.15,0.6964460193114428,-0.05289463437807562,0.3406316500921947,-0.028651260288137248,-0.036987865040827295,0.020833026965294543,0.019117037937510517,0.3372999348425796,0.2825938834232901,128.2085347164866,0.6279207007387451,0.007823917306894102,True,False,-0.01712102608755206,0.7112652097176456,low,1.0990388053984905,True,False,False,True
2016-09-09,20298.0,20247.45,1.0372943147108054,-0.24903931421814685,0.8481131145925778,0.009114198443183064,-0.23399187678726507,-0.06118999740930553,-0.34616463363629224,0.42882090261750344,0.2928730924388337,126.0095278566223,0.6207977527668849,0.007779558418036452,False,False,-0.5926844267817977,0.7072325834578592,low,1.0891327395799286,True,False,False,False
2016-09-12,19758.25,19798.9,0.6361899459719395,0.20573684410309934,0.6361899459719395,0.10223577492947111,0.1117377752048343,0.12034333244845818,0.04067197170645187,0.35290935336186235,0.20099359095908073,120.97211447494465,0.6122612806040244,0.00736505321631423,False,False,-1.9064129063166013,0.6695502923922027,low,1.0424345521909575,True,False,False,True
2016-09-14,19838.1,19939.4,1.0759598953528853,0.510633578820574,0.7548605965289015,0.20742913887923375,0.20523913125494175,0.17878246875706605,0.18482847414664771,0.4763761208295118,0.35831929392240186,119.60425280449454,0.6029017537188266,0.007312281571937129,False,False,-0.21137537944028173,0.6647528701761026,low,1.0305526410760466,True,False,False,True
2016-09-15,19918.1,19866.7,1.0954860152323804,-0.2580567423599578,0.7249687470190503,-0.4674140605780641,0.13266078184110963,0.11751059108331408,0.0458618499964647,0.43152585119797865,0.285707080895692,114.1224521503209,0.5729585259152274,0.007126337527292079,True,False,-0.05917931331936854,0.6478488661174617,low,1.0067300320570212,True,False,False,False
2016-09-16,20021.6,19868.7,2.1981260238941873,-0.7636752307507821,1.1767291325368712,-0.964208654652976,0.2612394754028857,0.08659250924449857,0.0984351083541446,0.4907065821756975,0.41055925167961405,114.67195583464127,0.5727412186570567,0.007100244531120142,False,False,0.34806988578877096,0.6454767755563765,low,1.0029888542128105,True,True,True,False
2016-09-19,19973.6,19904.35,0.8213341610926387,-0.34670765410341753,0.8213341610926387,-0.2047702967917564,-0.10008679205526505,0.019086893080744183,0.020594063384504757,0.29348758572596784,0.16525231114650174,124.4995411645632,0.623320488868122,0.0076939199521181756,False,False,0.11827648512483524,0.6994472683743795,low,1.0682027929050821,True,False,False,True
2016-09-20,19882.7,19863.75,0.8117609781367795,-0.09530898720998549,0.8117609781367795,-0.19036649951968965,0.014865317702073,-0.03223499309970013,0.04889581159486234,0.14991294970735483,0.12768079298084123,119.46068341040336,0.6008272689846116,0.007476466400633382,False,False,0.26627345278795733,0.6796787636939438,low,1.0349521638163184,True,False,False,False
2016-09-21,19879.25,19828.9,0.9424399813876204,-0.25327917300702607,0.3953871499176203,-0.4768791579159104,0.2754688657000903,0.0845012158085412,0.012855155169289034,0.37251477802011546,0.21390158509147045,120.27880125495722,0.6050469774008437,0.007506825198079351,False,False,0.1960858347492378,0.68243865437085,low,1.0418645257010177,True,False,False,False
2016-09-22,20239.2,20079.5,1.3090932447922878,-0.7890628088066731,0.8209316573777692,-0.76732281908376,0.028380941948502603,-0.1252808877045819,0.006471428642540467,0.3906113852389263,0.3658997355181187,123.64215818517187,0.6109043746055767,0.007411874128228548,True,False,1.6349873164925866,0.673806738929868,low,1.0270633178593456,True,True,True,False
2016-09-23,20027.8,19868.8,1.3673493843557383,-0.7938964838874019,0.8275996365052577,-0.15653241993628386,-0.6058575397133059,-0.38641967883563666,-0.7264962601301161,0.7178774232426218,0.4753814077504388,123.43324740995922,0.6163095667520108,0.007603147743027593,False,False,0.2851166612714451,0.6911952493661447,low,1.0605377198372075,True,True,True,True
