,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
125,125,80.94932057207087,85.3740577913549,254.56776454315695,268.4825874798262
126,126,80.8401648188095,85.29267107396174,254.2244937670912,268.2266441987231
127,127,80.71701515032767,85.20088918204661,253.83721521319967,267.9380103857984
128,128,80.58605642028637,85.10333246978755,253.4253788825372,267.6312160361922
129,129,80.44498436464634,84.99829418820788,252.98173837277136,267.30089380069694
130,130,80.31945540395253,84.90487460423887,252.58697746948746,267.0071098073604
131,131,80.19825858147468,84.81472004388137,252.20584018569207,266.72359359337133
132,132,80.0993746666762,84.74119330409312,251.89487207673665,266.4923682087756
133,133,80.02187174037937,84.68358360184799,251.65114246228768,266.3111983976778
134,134,79.94922757937599,84.62960060926653,251.422692593369,266.1414337888127
135,135,79.8753903241533,84.57474599094617,251.19049070619803,265.9689281091851
136,136,79.80355257917682,84.52139135654407,250.96457683787594,265.8011395482463
137,137,79.72535500472819,84.46332952491073,250.71866270815372,265.6185478899133
138,138,79.63820456872224,84.3986402573171,250.4445938028657,265.41511440678005
139,139,79.55490585724982,84.33682984119604,250.18263772196224,265.22073427676514
140,140,79.47304162308066,84.27610277804848,249.9251927558871,265.0297610529815
141,141,79.38197363241837,84.20857043925753,249.6388040049933,264.8173867378064
142,142,79.28884831341198,84.13953658594275,249.34594541008119,264.60029049052537
143,143,79.19588632964984,84.07064819480826,249.0536004684982,264.38365168972814
144,144,79.0861687196202,83.98937466659143,248.70856277678104,264.12806436362735
145,145,78.97572098044265,83.90759475084656,248.36122898988106,263.8708845604051
146,146,78.86970668417494,83.82913014448235,248.0278374033951,263.62413067418674
147,147,78.76468107450721,83.75142888436685,247.69755501826876,263.379777343609
148,148,78.65043641912712,83.66694288606686,247.3382807671005,263.11408750741975
149,149,78.55418310048104,83.59579084669238,247.03558530301962,262.8903300320235
150,150,78.45698324519132,83.52396613483677,246.72991318989807,262.6644571499928
151,151,78.36298390958383,83.45453230453785,246.4343060054889,262.4461030632883
152,152,78.27434033895592,83.38907796374562,246.15554152103869,262.2402635936378
153,153,78.20204900327984,83.33571494176954,245.9282012099793,262.07244865562825
154,154,78.11321463452836,83.27016117782526,245.64883670749987,261.8662965220865
155,155,78.0298949661185,83.20869774556185,245.386814721649,261.67300757979683
156,156,77.94875907502175,83.14886469096135,245.13166023394297,261.48484581577213
157,157,77.85503139879775,83.07976985683486,244.83690735839627,261.2675577972841
158,158,77.75626335543434,83.00698716539947,244.5263036395554,261.0386722807016
159,159,77.67070077932972,82.94395880111394,244.25722820354713,260.8404619722569
160,160,77.5733379984181,82.87226420216832,243.9510437252684,260.6149982666393
161,161,77.47130501847852,82.79716064100988,243.630172500787,260.3788141265104
162,162,77.37621605307531,82.72719609307863,243.3311386709247,260.15879104987107
163,163,77.27867746567144,82.6554570237863,243.02440131999174,259.9331874948184
164,164,77.18112443633463,82.58373562727577,242.717618552364,259.7076395167678
165,165,77.08799662111804,82.5152941350888,242.42475210742123,259.492406114623
166,166,76.98156859723935,82.43710979397841,242.0900594388222,259.24653360083175
167,167,76.87358180668156,82.35781504691288,241.7504647927126,258.9971691051469
168,168,76.77311980695717,82.2840772271301,241.43453395461984,258.7652799205098
169,169,76.67958997556858,82.21545487010962,241.14040325745736,258.54947773834283
170,170,76.58914361367174,82.14911997624563,240.85596939196694,258.3408691234363
171,171,76.51335149128063,82.0935518277561,240.61761987858335,258.16611954875407
172,172,76.43004809827694,82.03249678920757,240.35564907529624,257.9741149146503
173,173,76.34464322861876,81.96992344180472,240.08706959128904,257.7773355339741
174,174,76.25575256972354,81.90481978836318,239.80752806871897,257.57259889871784
175,175,76.15340563094914,81.8298906448148,239.48566951292742,257.3369632635149
176,176,76.04947127944878,81.7538321912285,239.15881889412412,257.0977761972463
177,177,75.95519321897287,81.68486885502806,238.86233518146037,256.88090171074145
178,178,75.8564594150204,81.61267554781688,238.55183913801739,256.6538696775897
179,179,75.75391854847315,81.53773042552935,238.22937072213972,256.4181837927754
180,180,75.67307446170832,81.47866601275709,237.97513389471715,256.2324392378214
181,181,75.59465939107255,81.42139561302487,237.72853578744252,256.0523364583132
182,182,75.50922779870108,81.35902247329886,237.4598722663941,255.85618668663665
183,183,75.43330465068799,81.30361049290174,237.22111070631945,255.6819282261713
184,184,75.35480213334372,81.24633491529289,236.97423759842786,255.50180916338286
185,185,75.27012365097531,81.18457497441375,236.70794244228455,255.30758776687435
186,186,75.1761462668399,81.11605925844735,236.412404290415,255.092120947309
187,187,75.08000099040405,81.04599175929287,236.11004859526292,254.87177411177254
188,188,74.97685209830553,80.97085267791712,235.78566807309107,254.63547826839203
189,189,74.88355664144596,80.90292033840616,235.49227443214477,254.4218460391494
190,190,74.791911498237,80.83621653242308,235.204070663749,254.21207727697038
191,191,74.70797719238445,80.77514847095001,234.9401157786633,254.0200316886403
192,192,74.63170335625946,80.71967339965576,234.70025138180063,253.84557482121454
193,193,74.55258692027647,80.66215048875581,234.45144763515418,253.66467794976052
194,194,74.4540861539542,80.59056187222015,234.14168444367533,253.43954753545404
195,195,74.3298922491237,80.50034430736231,233.75112199671275,253.15583318620338
196,196,74.1989018588334,80.40524340307554,233.33918610154797,252.8567618111847
197,197,74.05989506007853,80.3043830906421,232.9020403693139,252.53957836744667
198,198,73.89966578446224,80.18820195296745,232.3981546267314,252.17421430644026
199,199,73.75244435375343,80.08152640253512,231.93517568826064,251.83874322140764
200,200,73.6293072236158,79.99235656627467,231.547936564697,251.5583237475803
201,201,73.50536711162009,79.90265547754184,231.15817224024067,251.27623360186408
202,202,73.38753560261293,79.81742234329747,230.78761812528683,251.00819418786705
