entry_minute,n,win_rate,mean_pct,median_pct,mean_pts,p05_pct,p95_pct,worst_pct,premium0_med,profit_factor
5,45,22.22,-8.84,-31.34,-19.97,-32.1,73.03,-32.15,242.62,0.67
