entry_minute,n,win_rate,mean_pct,median_pct,mean_pts,p05_pct,p95_pct,worst_pct,premium0_med,profit_factor
5,442,59.5,20.13,24.58,64.25,-32.7,82.18,-33.68,283.0,2.86
