entry_minute,n,win_rate,mean_pct,median_pct,mean_pts,p05_pct,p95_pct,worst_pct,premium0_med,profit_factor
5,45,55.56,13.32,6.77,52.97,-31.66,77.25,-31.72,302.98,2.22
