,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
245,245,61.12634874775886,71.99145990245783,84.0494622033475,98.98912027290498
246,246,60.947624094442666,71.874819184858,83.80371366280087,98.8287378881214
247,247,60.7740990068168,71.76171786342118,83.5651145874017,98.67322221548602
248,248,60.601830682684884,71.6495786601688,83.32824357687059,98.51902946688642
249,249,60.43445308828904,71.54076019293456,83.09809737834803,98.3694027701149
250,250,60.27370064817045,71.43637675849604,82.87706084636739,98.22587429659688
251,251,60.11174538094406,71.33133943992172,82.65437041269615,98.08144672455455
252,252,59.94278933444058,71.22189835221178,82.42205382360589,97.93096391716608
253,253,59.77220283850746,71.11154334390687,82.18749534700692,97.77922445800505
254,254,59.589704522800716,70.99364134633218,81.93655797544125,97.61710779813802
255,255,59.38880130446189,70.86403992575197,81.66031364215087,97.43890429140629
256,256,59.185547316142916,70.73312677694052,81.38083697196089,97.25889714263394
257,257,58.97714031408117,70.5991096600987,81.09427484610933,97.07462200061491
258,258,58.765091035383286,70.46297507841554,80.80270454622587,96.88743531905857
259,259,58.55327302612822,70.3272165670738,80.51145224459833,96.70076573872939
260,260,58.34304646121827,70.19270425830267,80.22238819802078,96.51580970187206
261,261,58.12963088411176,70.05638332516742,79.92893922144867,96.32836678483545
262,262,57.910069852967595,69.91638214044053,79.6270401719139,96.13586347774799
263,263,57.69061571244664,69.77669909606556,79.32528809826727,95.94379761745768
264,264,57.47781960852328,69.64149398666541,79.03269090474714,95.75788897143138
265,265,57.267078974113296,69.50782920176651,78.74292000644527,95.57409829005701
266,266,57.05560806324782,69.37393699525234,78.45214496926383,95.3899949012357
267,267,56.857865068748325,69.24895146006897,78.18024598163174,95.21813829225175
268,268,56.66039672804031,69.12434790718211,77.908724646255,95.04680691350404
269,269,56.45027557517679,68.9919903068098,77.61980554250476,94.86481362652194
270,270,56.23821271365972,68.85865133791972,77.32821656608212,94.68147094606502
271,271,56.02452236724302,68.72453612684144,77.03438977841506,94.49706092329507
272,272,55.80275774311273,68.58561717944504,76.72946076211156,94.30604570550895
273,273,55.5714476618932,68.4410067450638,76.41140662789621,94.10720462489917
274,274,55.337098866607484,68.29479836377293,76.08917422541708,93.90616634813523
275,275,55.102879051812394,68.14897590407995,75.76711917265857,93.70565871819417
276,276,54.8643946366548,68.00081413596419,75.43920024328509,93.50193451113228
277,277,54.63305659610136,67.85739855754387,75.12110766465048,93.30473637179057
278,278,54.403649850784284,67.71548014051756,74.80567064011484,93.10959684731097
279,279,54.17243316422841,67.57274610267542,74.48774492468146,92.91333583443338
280,280,53.946618092588395,67.43364306599106,74.17724649450247,92.7220674916698
281,281,53.72764592662722,67.29903681546196,73.87615714165258,92.53698228376925
282,282,53.497369520322145,67.15778250837505,73.55952432283448,92.34275591841651
283,283,53.26611061897527,67.0162378682675,73.24154056155749,92.14813034168037
284,284,52.99508348972448,66.8507536635209,72.86887501024103,91.92058757662016
285,285,52.698577014117774,66.67021156838946,72.46117505228358,91.67234003179328
286,286,52.391755354056045,66.48394224952831,72.03929159206018,91.41621748569014
287,287,52.0777601574559,66.29390583485575,71.60754443311271,91.15491513769302
288,288,51.75734875419175,66.10060450773035,71.16697491309606,90.8891234959392
289,289,51.471513736349436,65.9286943201201,70.7739483374753,90.6527449274181
290,290,51.21195968656211,65.77302794960048,70.4170584079402,90.43870180209888
291,291,50.95594065116944,65.61989271596043,70.06502916556929,90.22813902032794
292,292,50.69628547856527,65.46500244604144,69.70800019094895,90.01516304263714
293,293,50.44471296349402,65.315339780405,69.36208496731706,89.80937508349416
294,294,50.20522440976761,65.17323985262266,69.03278533537559,89.6139859795494
295,295,49.955300615085584,65.02533967938987,68.68913712204085,89.41062146858712
296,296,49.708972679843036,64.87996131389178,68.35043325853621,89.21072447348706
297,297,49.47664782550587,64.74320796510602,68.0309837991208,89.02268697974796
298,298,49.23154882382846,64.59931735759,67.69396973399853,88.82483566970586
299,299,48.95593718821675,64.43798533229327,67.3150004314848,88.60300220115823
300,300,48.672584345863704,64.27264624735437,66.92538687691376,88.37565897757304
301,301,48.37007170379858,64.09671853170018,66.50942836808463,88.13375625983645
302,302,48.04167267045917,63.906433411212625,66.05787576097282,87.87211193836265
303,303,47.71764600466156,63.71939903304725,65.61233521163922,87.61493742654602
304,304,47.40558036448208,63.53994812047665,65.1832412158983,87.36819027081947
305,305,47.09090693036126,63.359678329243785,64.7505614722304,87.12031714711702
306,306,46.78248912840958,63.18366113078532,64.32648329777658,86.87829138945199
307,307,46.48991884916463,63.017305301662596,63.924195656996744,86.64955013042709
308,308,46.18198885135673,62.84287009651857,63.50078821908755,86.40969963253156
309,309,45.87233183700957,62.66813865626626,63.075006112736446,86.16944180781138
310,310,45.56083604658929,62.493065466009824,62.646695667244785,85.92871407273924
311,311,45.2329015782842,62.309513565807706,62.195781842623546,85.67632800986394
312,312,44.89104165619733,62.119004986830205,61.725720352138524,85.41437643028803
313,313,44.56140127959778,61.93612301590176,61.27246088316497,85.16291152819394
314,314,44.20001674398403,61.7365598173573,60.77555281505374,84.88850973818262
315,315,43.802104949192326,61.5179618609316,60.22841932774827,84.58793492792938
316,316,43.394104856487644,61.29507114782987,59.66741430989168,84.28145752579258
317,317,42.97541490349892,61.067669948217585,59.091710606013294,83.96877815063999
318,318,42.529446328786356,60.82695067206675,58.47849847029647,83.63778626061321
319,319,42.095691235243514,60.59432273441079,57.88208001758176,83.31792005800162
320,320,41.67847066393159,60.37197293291358,57.30839673112132,83.01218641580454
321,321,41.273261669631935,60.15736289578049,56.75122950702644,82.71709504237879
322,322,40.87794118622091,59.94927452920184,56.20765910392947,82.43097104413573
323,323,40.50836863871905,59.75589828146639,55.699492421328614,82.16507638564508
324,324,40.162979755207374,59.576198066854325,55.22457856658548,81.91798643662332
325,325,39.84426477054952,59.41125970307105,54.78634164248615,81.69119420943025
326,326,39.52310093275161,59.24591942889518,54.3447375159667,81.46384935062997
327,327,39.19642359222334,59.078639272394575,53.89555225710683,81.23383713038129
328,328,38.86605912605426,58.910400336446735,53.44129715629606,81.00250657690049
329,329,38.51583635734909,58.73307765001502,52.95973665147176,80.75868575762433
330,330,38.141875348370135,58.54491565643396,52.44553578173873,80.49996076109528
331,331,37.74781907004582,58.34797326156489,51.903703675789075,80.22916260755119
332,332,37.33643835498175,58.14384370784994,51.33805026166738,79.948482024447
