entry_minute,n,win_rate,mean_pct,median_pct,mean_pts,p05_pct,p95_pct,worst_pct,premium0_med,profit_factor
5,442,42.76,5.04,-31.05,16.17,-33.54,79.97,-34.58,226.73,1.4
