ts,offset,side,strike,spot,open,high,low,close,iv,volume,oi
2026-08-20 10:10:00,ATM-3,CE,5400.0,5719.1,332.8,332.8,332.8,332.8,32.302139,175,38325
2026-08-20 10:15:00,ATM-3,CE,5400.0,5710.0,332.8,332.8,332.8,332.8,40.064047,0,38325
2026-08-20 10:20:00,ATM-3,CE,5400.0,5713.0,332.8,332.8,332.8,332.8,37.907891,0,38325
2026-08-20 10:25:00,ATM-3,CE,5400.0,5699.0,332.8,332.8,332.8,332.8,46.619263,0,38150
2026-08-20 10:30:00,ATM-3,CE,5400.0,5710.0,332.8,332.8,332.8,332.8,40.114509,0,38150
2026-08-20 10:35:00,ATM-3,CE,5400.0,5715.0,330.35,332.8,330.35,332.25,35.830863,525,37975
2026-08-20 10:40:00,ATM-3,CE,5400.0,5741.0,332.25,332.25,332.25,332.25,0.0,0,37975
2026-08-20 10:45:00,ATM-3,CE,5400.0,5739.0,332.25,356.95,332.25,356.95,38.439499,175,37975
2026-08-20 10:50:00,ATM-3,CE,5400.0,5711.6,350.0,356.95,350.0,350.0,50.715851,175,37800
2026-08-20 10:55:00,ATM-3,CE,5400.0,5695.2,350.0,350.0,350.0,350.0,58.109609,0,37800
2026-08-20 11:00:00,ATM-3,CE,5400.0,5698.2,350.0,350.0,350.0,350.0,56.879085,0,37800
2026-08-20 11:05:00,ATM-3,CE,5400.0,5670.0,350.0,350.0,350.0,350.0,67.589636,0,37800
2026-08-20 11:10:00,ATM-3,CE,5400.0,5661.0,350.0,350.0,350.0,350.0,70.64789,0,37800
2026-08-20 11:15:00,ATM-3,CE,5400.0,5664.1,350.0,350.0,281.85,281.85,32.250561,175,37625
2026-08-20 11:20:00,ATM-3,CE,5400.0,5672.9,279.85,291.4,279.85,291.4,33.646121,700,37275
2026-08-20 11:25:00,ATM-3,CE,5400.0,5673.4,291.4,298.1,291.4,298.1,38.461873,350,37275
2026-08-20 11:30:00,ATM-3,CE,5400.0,5691.0,298.1,298.1,298.1,298.1,0.0,0,37275
2026-08-20 11:35:00,ATM-3,CE,5400.0,5680.5,298.1,310.9,298.1,310.9,42.969589,175,37100
2026-08-20 11:40:00,ATM-3,CE,5400.0,5668.0,310.9,310.9,310.9,310.9,49.102679,0,37100
2026-08-20 11:45:00,ATM-3,CE,5400.0,5674.7,310.9,310.9,310.9,310.9,45.995617,0,37100
2026-08-20 11:50:00,ATM-3,CE,5400.0,5672.9,310.9,310.9,310.9,310.9,46.883533,0,37100
2026-08-20 11:55:00,ATM-3,CE,5400.0,5673.5,310.9,310.9,310.9,310.9,46.614342,0,37100
2026-08-20 12:00:00,ATM-3,CE,5400.0,5674.9,310.9,310.9,310.9,310.9,45.951302,0,37100
2026-08-20 12:05:00,ATM-3,CE,5400.0,5667.0,310.9,310.9,310.9,310.9,49.639928,0,37100
