ts,offset,side,strike,spot,open,high,low,close,iv,volume,oi
2026-08-20 09:15:00,ATM-3,CE,3250.0,3401.4,169.3,169.3,169.3,169.3,39.338682,0,231000
2026-08-20 09:20:00,ATM-3,CE,3250.0,3404.0,169.3,169.3,169.3,169.3,36.970584,0,231000
2026-08-20 09:25:00,ATM-3,CE,3250.0,3408.0,161.6,165.0,161.6,165.0,25.381068,800,230600
2026-08-20 09:30:00,ATM-3,CE,3250.0,3415.8,165.0,165.0,165.0,165.0,0.0,0,230600
2026-08-20 09:35:00,ATM-3,CE,3250.0,3420.7,165.0,165.0,165.0,165.0,0.0,0,230600
2026-08-20 09:40:00,ATM-3,CE,3250.0,3422.9,165.0,165.0,165.0,165.0,0.0,0,230600
2026-08-20 09:45:00,ATM-3,CE,3250.0,3425.0,165.0,165.0,165.0,165.0,0.0,0,230600
2026-08-20 09:50:00,ATM-3,CE,3250.0,3421.6,165.0,165.0,165.0,165.0,0.0,0,230600
2026-08-20 09:55:00,ATM-3,CE,3250.0,3420.8,165.0,167.7,165.0,167.7,0.0,200,230600
2026-08-20 10:00:00,ATM-3,CE,3250.0,3416.1,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:05:00,ATM-3,CE,3250.0,3417.8,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:10:00,ATM-3,CE,3250.0,3418.8,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:15:00,ATM-3,CE,3250.0,3422.4,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:20:00,ATM-3,CE,3250.0,3422.4,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:25:00,ATM-3,CE,3250.0,3421.5,167.7,167.7,167.7,167.7,0.0,200,230600
2026-08-20 10:30:00,ATM-3,CE,3250.0,3422.6,167.7,167.7,167.7,167.7,0.0,0,230600
2026-08-20 10:35:00,ATM-3,CE,3250.0,3420.0,167.7,167.85,167.7,167.85,0.0,200,230600
2026-08-20 10:40:00,ATM-3,CE,3250.0,3419.2,167.85,167.85,167.85,167.85,0.0,0,230600
2026-08-20 10:45:00,ATM-3,CE,3250.0,3422.3,167.85,167.85,167.85,167.85,0.0,0,230600
2026-08-20 10:50:00,ATM-3,CE,3250.0,3421.5,167.85,167.85,167.85,167.85,0.0,0,230600
2026-08-20 10:55:00,ATM-3,CE,3250.0,3420.3,167.85,167.85,167.85,167.85,0.0,0,230600
2026-08-20 11:00:00,ATM-3,CE,3300.0,3426.0,167.85,167.85,121.1,124.9,0.0,1400,433000
2026-08-20 11:05:00,ATM-3,CE,3300.0,3426.8,125.15,125.15,123.8,123.8,0.0,600,432600
2026-08-20 11:10:00,ATM-3,CE,3300.0,3426.8,126.0,126.45,123.8,126.45,0.0,400,432400
2026-08-20 11:15:00,ATM-3,CE,3300.0,3425.6,173.55,173.55,124.0,124.7,0.0,1200,432000
2026-08-20 11:20:00,ATM-3,CE,3300.0,3427.0,124.7,173.55,124.5,126.0,0.0,600,432000
2026-08-20 11:25:00,ATM-3,CE,3300.0,3430.3,126.0,129.65,126.0,129.65,0.0,200,431800
