index,cond,k,window,n,signals_per_day,k_share,p0_med,otm_pts_med,p_2x,p_3x,p_5x,p_10x,net_mean,net_median,p_net_pos,p_lose_half,take5_mean,take3_mean
NIFTY,ANY,0,10:45–11:15,1404,,"{""1"": 0.56, ""2"": 0.44}",8.925553983215195,71.09999999999854,20.584045584045583,9.045584045584047,3.133903133903134,0.7122507122507122,2.9309932594906116,-31.146497717644305,32.05128205128205,34.401709401709404,-2.662009551978516,-6.662468914017852
NIFTY,ANY,0,11:15–11:45,1404,,"{""1"": 0.57, ""2"": 0.43}",8.56637163545929,69.32499999999891,18.803418803418804,6.267806267806268,1.4957264957264957,0.2849002849002849,-9.905714465653254,-32.77981951788366,29.985754985754987,35.96866096866097,-11.026996949889725,-12.565752819797169
NIFTY,ANY,0,11:45–12:15,1404,,"{""1"": 0.52, ""2"": 0.48}",8.022162114711819,73.64999999999964,19.444444444444446,6.267806267806268,0.9259259259259258,0.0,-12.194262071682301,-33.41538240058946,28.846153846153843,35.826210826210826,-13.475632958553636,-14.457543974549697
NIFTY,ANY,0,12:15–12:45,1404,,"{""1"": 0.52, ""2"": 0.48}",7.3023016787904,73.875,21.866096866096864,7.193732193732194,1.7094017094017095,0.0,-11.317697496251316,-34.61255870130161,27.27920227920228,38.17663817663818,-12.017339977676981,-14.04637345065142
NIFTY,ANY,0,12:45–13:15,1404,,"{""1"": 0.53, ""2"": 0.47}",6.91191186671449,72.0,25.498575498575498,11.467236467236468,2.564102564102564,0.14245014245014245,-9.307191544144423,-43.27703488882057,27.27920227920228,45.370370370370374,-8.931058502442516,-11.761819472734732
NIFTY,ANY,0,13:15–13:45,1404,,"{""1"": 0.52, ""2"": 0.48}",6.493748576556527,72.92499999999927,28.062678062678064,13.390313390313391,3.133903133903134,0.3561253561253561,-13.75951527453904,-53.21950370087899,27.564102564102566,52.42165242165242,-13.498893985781702,-12.350110756446501
NIFTY,ANY,0,13:45–14:15,1404,,"{""1"": 0.57, ""2"": 0.43}",6.034017607288661,70.125,31.837606837606835,16.45299145299145,5.270655270655271,1.2108262108262107,0.2046080826366209,-58.13031965612032,28.347578347578345,54.629629629629626,-9.402178659141319,-11.088516273961973
NIFTY,ANY,0,14:15–14:55,1872,,"{""1"": 0.6, ""2"": 0.4}",5.123635474617458,68.20000000000073,31.35683760683761,16.506410256410255,6.944444444444445,2.1367521367521367,27.110025321835487,-50.203403528100246,31.517094017094017,50.85470085470085,2.3620421066695605,-6.287912627050221
NIFTY,ANY,0,all,15912,,"{""1"": 0.56, ""2"": 0.44}",7.712606844351512,70.125,23.963046757164406,10.3192559074912,2.997737556561086,0.5530417295123178,-1.752646123582825,-36.81674606756859,30.442433383609853,41.01307189542484,-6.430038207111191,-9.331539836589561
NIFTY,ANY,1,09:15–09:45,1404,,,27.237285569873166,50.0,20.441595441595442,5.413105413105413,0.4273504273504274,0.0,-4.830471801370972,-26.904846357926456,35.54131054131054,34.75783475783476,-4.3236722762965325,-3.342072312254437
NIFTY,ANY,1,09:45–10:15,1404,,,22.06850854950835,50.0,18.233618233618234,5.911680911680912,0.8547008547008548,0.0,1.8157280003658478,-16.666541354195875,38.39031339031339,24.715099715099715,1.8937642018777234,-0.035140837810060686
NIFTY,ANY,1,10:15–10:45,1404,,,21.338194437471884,50.0,14.957264957264957,5.413105413105413,0.9259259259259258,0.14245014245014245,-0.3132854497460869,-21.1561095933548,33.831908831908834,23.36182336182336,-0.7508160263653866,-3.5103176380481744
NIFTY,ANY,1,10:45–11:15,1404,,,20.129899890019715,50.0,17.307692307692307,5.1994301994302,1.3532763532763532,0.3561253561253561,0.09922296504403219,-23.8383900679847,33.97435897435898,26.424501424501422,-1.8759437826475334,-4.353880423178172
NIFTY,ANY,1,11:15–11:45,1404,,,19.038922003974676,50.0,14.529914529914532,3.632478632478633,0.9259259259259258,0.0,-7.6490862091115375,-24.74709871905137,32.83475783475783,28.205128205128204,-7.395610336530267,-8.891031157671595
NIFTY,ANY,1,11:45–12:15,1404,,,17.55196938349809,50.0,13.88888888888889,3.49002849002849,0.4273504273504274,0.0,-8.587465536729056,-25.2551032884958,32.69230769230769,26.638176638176635,-8.749215538550313,-10.02255372126362
NIFTY,ANY,1,12:15–12:45,1404,,,15.492204310964098,50.0,16.31054131054131,4.273504273504273,0.7834757834757835,0.0,-7.2771704417060326,-27.23270574834271,30.982905982905983,27.99145299145299,-7.807725359968293,-9.50693130106036
NIFTY,ANY,1,12:45–13:15,1404,,,14.58983782272685,50.0,22.293447293447294,8.404558404558404,1.4245014245014245,0.0,-6.350563249445283,-33.577236535340404,31.62393162393162,35.96866096866097,-5.952495645718119,-7.788470017623526
NIFTY,ANY,1,13:15–13:45,1404,,,13.053825168308094,50.0,25.64102564102564,10.113960113960115,1.7094017094017095,0.14245014245014245,-9.738995321844046,-40.92948128815542,30.84045584045584,43.44729344729345,-10.106102890238283,-9.684653311384427
